SOA Code,SOA Name,2015 Default Urban/Rural,Urban,mixed urban/rural,Rural,20 minutes   (Yes / No),30 minutes  (Yes / No),BELFAST,DERRY,ANTRIM,ARMAGH,BALLYMENA,BALLYMONEY,BANBRIDGE,BANGOR,CARRICKFERGUS,COLERAINE,COOKSTOWN,CRAIGAVON,DOWNPATRICK,DUNGANNON,ENNISKILLEN,HOLYWOOD,LARNE,LIMAVADY,LISBURN,LURGAN,NEWRY,NEWTOWNARDS,OMAGH,PORTADOWN,STRABANE
95OO09W1,Clogher,Rural,-,-,3,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95OO10W1,Coalisland North,Mixed urban/rural,2,3,2,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO11W1,Coalisland South,Urban,4,1,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO12W1,Coalisland West and Newmills,Mixed urban/rural,1,3,1,Y,Y,45-60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO13W1,Coolhill,Urban,7,-,-,Y,Y,30-45min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO14W1,Donaghmore,Rural,-,-,5,Y,Y,45-60min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95OO15W1,Drumglass,Urban,4,1,-,Y,Y,30-45min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO16W1,Fivemiletown,Rural,-,-,4,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95OO17W1,Killyman,Rural,-,-,6,Y,Y,30-45min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,0-20min,>30min,0-20min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,>30min,>30min,0-20min,>30min
95OO18W1,Killymeal,Mixed urban/rural,4,1,-,Y,Y,30-45min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO19W1,Moy,Rural,-,-,7,Y,Y,30-45min,>60min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO20W1,Moygashel,Urban,3,2,-,Y,Y,30-45min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO21W1,Mullaghmore,Urban,4,1,-,Y,Y,30-45min,>60min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,20-30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95OO22W1,Washing Bay,Rural,-,-,5,N,Y,45-60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min
95PP01W1,Ballinamallard,Rural,-,-,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP02W1,Belcoo and Garrison,Rural,-,-,7,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP03W1,Belleek and Boa,Rural,-,-,6,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP04W1,Boho Cleenish and Letterbreen,Rural,-,-,7,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP05W1,Brookeborough,Rural,-,-,6,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP06S1,Castlecoole_1,Urban,5,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP06S2,Castlecoole_2,Urban,6,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP07W1,Derrygonnelly,Rural,-,-,6,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP08W1,Derrylin,Rural,-,-,7,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP09W1,Devenish,Urban,6,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP10W1,Donagh,Rural,-,-,6,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP11W1,Erne,Urban,7,1,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP12W1,Florence Court and Kinawley,Rural,-,-,6,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP13W1,Irvinestown,Rural,-,-,7,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP14S1,Kesh Ederney and Lack_1,Rural,-,-,3,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP14S2,Kesh Ederney and Lack_2,Rural,-,-,3,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP15W1,Lisbellaw,Rural,-,1,6,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP16W1,Lisnarrick,Rural,-,-,5,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP17W1,Lisnaskea,Rural,-,-,7,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP18W1,Maguires Bridge,Rural,-,-,7,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP19W1,Newtownbutler,Rural,-,-,7,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP20W1,Portora,Urban,8,-,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP21W1,Rosslea,Rural,-,-,6,N,N,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP22W1,Rossorry,Urban,7,1,-,Y,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95PP23W1,Tempo,Rural,-,-,6,N,Y,>60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ01W1,Antiville,Urban,6,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ02W1,Ballycarry,Rural,-,-,6,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ03W1,Ballyloran,Urban,5,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ04W1,Blackcave,Urban,6,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ05W1,Carncastle,Mixed urban/rural,4,1,3,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ06W1,Carnlough,Rural,-,-,5,N,Y,45-60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ07W1,Central,Urban,7,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ08W1,Craigy Hill,Urban,6,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ09W1,Gardenmore,Urban,7,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ10W1,Glenarm,Rural,-,-,5,N,Y,45-60min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ11W1,Glynn,Mixed urban/rural,-,1,4,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ12W1,Harbour,Urban,6,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ13W1,Island Magee,Rural,-,-,6,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ14S1,Kilwaughter_1,Urban,5,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ14S2,Kilwaughter_2,Mixed urban/rural,-,2,3,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95QQ15W1,Town Parks,Urban,6,-,-,Y,Y,30-45min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR01S1,Aghanloo_1,Urban,2,-,-,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR01S2,Aghanloo_2,Mixed urban/rural,-,2,2,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR02W1,Ballykelly,Rural,-,-,4,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR03W1,Coolessan,Urban,5,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR04W1,Dungiven,Rural,-,-,4,N,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR05S1,Enagh_1,Urban,4,-,-,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR05S2,Enagh_2,Urban,4,-,-,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR06W1,Feeny,Rural,-,-,5,N,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR07W1,Forest,Mixed urban/rural,2,1,3,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR08W1,Glack,Rural,-,-,5,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR09S1,Gresteel_1,Rural,-,-,5,Y,Y,>60min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR09S2,Gresteel_2,Rural,-,-,2,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR10W1,Greystone,Urban,5,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR11W1,Magilligan,Rural,-,-,5,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR12W1,Rathbrady,Urban,5,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR13W1,Roeside,Urban,6,-,-,Y,Y,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR14W1,The Highlands,Rural,-,-,4,Y,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95RR15W1,Upper Glenshane,Rural,-,-,4,N,Y,>60min,30-45min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min
95SS01S1,Ballinderry_1,Rural,-,-,5,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS01S2,Ballinderry_2,Rural,-,-,5,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,0-20min,>30min,>30min,>30min,20-30min,>30min
95SS02S1,Ballymacash_1,Urban,7,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS02S2,Ballymacash_2,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS03S1,Ballymacbrennan_1,Rural,-,-,4,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min
95SS03S2,Ballymacbrennan_2,Rural,-,-,5,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min
95SS04S1,Ballymacoss_1,Urban,4,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS04S2,Ballymacoss_2,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS04S3,Ballymacoss_3,Mixed urban/rural,1,1,1,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS05S1,Blaris_1,Urban,6,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,0-20min,20-30min,20-30min,>30min,>30min,20-30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,0-20min,>30min,20-30min,>30min,20-30min,>30min
95SS05S2,Blaris_2,Mixed urban/rural,2,2,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,0-20min,>30min,20-30min,>30min,>30min,20-30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,20-30min,>30min
95SS06S1,Collin Glen_1,Mixed urban/rural,2,-,1,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,>30min
95SS06S2,Collin Glen_2,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,>30min
95SS06S3,Collin Glen_3,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,>30min
95SS07S1,Derryaghy_1,Urban,2,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min
95SS07S2,Derryaghy_2,Urban,2,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,>30min,>30min
95SS07S3,Derryaghy_3,Mixed urban/rural,3,1,3,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,20-30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,>30min,>30min
95SS08S1,Dromara_1,Rural,-,-,4,Y,Y,20-30min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min
95SS08S2,Dromara_2,Rural,-,-,6,N,Y,30-45min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min
95SS09S1,Drumbo_1,Rural,-,-,5,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,>30min,>30min
95SS09S2,Drumbo_2,Rural,-,-,5,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,>30min
95SS10S1,Dunmurry_1,Urban,7,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,20-30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,>30min,>30min,20-30min,>30min,>30min,>30min
95SS10S2,Dunmurry_2,Urban,5,-,-,Y,Y,0-20min,>60min,20-30min,>30min,>30min,>30min,20-30min,20-30min,20-30min,>30min,>30min,20-30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,>30min,>30min
95SS11S1,Glenavy_1,Rural,-,-,5,N,Y,20-30min,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,20-30min,20-30min,>30min,>30min,>30min,20-30min,>30min
95SS11S2,Glenavy_2,Rural,-,-,6,Y,Y,20-30min,>60min,20-30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,>30min,0-20min,>30min,>30min,>30min,>30min,>30min,>30min
95SS12W1,Harmony Hill,Urban,8,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,>30min,20-30min,>30min,>30min,>30min,20-30min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,20-30min,>30min
95SS13S1,Hilden_1,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,0-20min,20-30min,20-30min,>30min,>30min,20-30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,20-30min,>30min
95SS13S2,Hilden_2,Urban,5,-,-,Y,Y,0-20min,>60min,>30min,>30min,>30min,>30min,20-30min,>30min,20-30min,>30min,>30min,20-30min,>30min,>30min,>30min,0-20min,>30min,>30min,0-20min,20-30min,>30min,20-30min,>30min,20-30min,>30min
