MSOA11CD,Proportion,Extent,Score
E02001072,0.2,0,0
E02001073,0,0,0
E02001074,0.6666666666666666,0.15428446231799595,0
E02001075,1,0,0
E02001076,0.2,0,0
E02001077,0,0,0
E02001078,0,0,0
E02001079,0.6,0.16440167140825032,0
E02001080,0,0,0
E02001081,0.25,0.2703569172457359,0
E02001082,0.25,0.173047223047223,0
E02001083,0.2,0.20575329107752316,0
E02001084,0.4,0.11544085778355662,0
E02001085,1,0,0
E02001086,0.25,0.2504927975739196,0
E02001087,0,0,0
E02001088,0.8,0.00836185009382933,0
E02001089,0,0,0
E02001090,0.25,0.011984298029556634,0
E02001091,0.4,0.19598242310106717,0
E02001092,0.8,0.21034361026123793,0
E02001093,0.8,0.7081298645911078,0
E02001094,1,0.35964638585543424,0
E02001095,1,0,0
E02001096,0.6,0.4341368546748322,0
E02001097,0.8,0.11847640630901674,0
E02001098,0,0.012792685011109195,0
E02001099,0.25,0.23987002241913097,0
E02001100,0.25,0.2667897918065816,0
E02001101,0,0,0
E02001102,0,0,0
E02001103,0,0,0
E02001104,0.25,0.22555447063746686,0
E02001105,0.25,0.17112083664885755,0
E02001106,0.25,0.03773998102051242,0
E02001107,0.5,0.4202293760290694,0
E02001108,1,0.10161577961590508,0
E02001109,0.6,0.5115082226113229,0
E02001110,0,0,0
E02001111,1,0.7773411918795023,0
E02001112,0,0,0
E02001113,1,0.21446439758935948,0
E02001114,0.4,0.3880684402000909,0
E02001115,0.25,0.29394664842681256,0
E02001116,0.75,0.19194609233943769,0
E02001117,0,0,0
E02001118,0,0,0
E02001119,1,0.19366136703474912,0
E02001121,0.75,0.39102094287181116,0
E02001123,0.75,0.6111416525754669,0
E02001124,1,0,0
E02001125,0,0,0
E02001126,1,0.3242590559824369,0
E02001127,0.8,0.6896179690964287,0
E02001128,0.6,0.2108428298958853,0
E02001129,0.75,0.01201251805488684,0
E02001130,0.25,0.09975735487580273,0
E02001131,0,0,0
E02001132,0,0,0
E02001133,0,0,0
E02001134,0,0,0
E02001135,1,0.5163781543337802,0
E02001136,0.16666666666666666,0.13733426754338687,0
E02001137,0,0,0
E02001138,0.16666666666666666,0.08071262063069323,0
E02001139,1,0.12479745905581302,0
E02001140,0.6,0.31593894483501167,0
E02001141,1,0.44662096208083935,0
E02001142,0,0,0
E02001143,0.8333333333333334,0.16824644549763032,0
E02001144,0.25,0.1590588292556298,0
E02001145,0,0,0
E02001146,1,0.1813908268870012,0
E02001147,0.6,0.6339205733054644,0
E02001148,0.16666666666666666,0,0
E02001149,0.8333333333333334,0.373347258355013,0
E02001150,0.6666666666666666,0.41628182235896954,0
E02001151,0,0.028831859690560905,0
E02001152,0.5,0.1778617207224704,0
E02001153,0.8333333333333334,0.5021640522935528,0
E02001154,0.2857142857142857,0.07595011419333314,0
E02001155,0.4,0,0
E02001156,0.14285714285714285,0.14897366784159238,0
E02001157,1,0.46485350782904944,0
E02001158,1,0.20473333846061814,0
E02001159,0.6666666666666666,0.1419569887451548,0
E02001160,0.75,0.43154207502783853,0
E02001161,0.25,0.19879341572554868,0
E02001162,0.25,0.22933070866141733,0
E02001163,0.16666666666666666,0.1377241057956865,0
E02001164,0.5,0.16630068025367226,0
E02001165,0.25,0.20247989276139408,0
E02001166,0.5,0.08573604280231291,0
E02001167,0.5,0.3017619532342753,0
E02001168,0.5,0.23609097100923881,0
E02001169,0,0,0
E02001170,0,0,0
E02001171,0,0,0
E02001172,1,0.3927260166473274,0
E02001173,1,0.42237640936686904,0
E02001174,0,0,0
E02001175,0.4,0.32070812344392335,0
E02001176,0.2857142857142857,0.21433816948405723,0
E02001177,0.42857142857142855,0.17946577596210395,0
E02001178,0.5,0.2676334566596194,0
E02001179,1,0,0
E02001180,1,0.4771581359816654,0
E02001181,0.75,0.31235009721099083,0
E02001182,1,0,0
E02001183,0.75,0.09025800401460134,0
E02001184,0.42857142857142855,0.381859264041317,0
E02001185,0.2857142857142857,0.27976298852521486,0
E02001186,0.3333333333333333,0.08209699060762887,0
E02001187,0.4,0.08660391801305012,0
E02001188,0.6,0.07262036770426823,0
E02001189,0,0.040325431416770134,0
E02001190,1,0.4892974385632597,0
E02001191,0.25,0.2483740551942345,0
E02001192,0,0,0
E02001193,0.5,0,0
E02001194,0,0,0
E02001195,0.2,0.05686539612491976,0
E02001196,0,0,0
E02001197,0,0,0
E02001198,0.4,0.29345322139761987,0
E02001199,0,0,0
E02001200,0.75,0.5883788418414457,0
E02001201,0,0,0
E02001202,0.75,0.2826362484157161,0
E02001203,0,0,0
E02001204,0.16666666666666666,0.00776320069391737,0
E02001205,0.2,0.21388851388272806,0
E02001206,0,0.0688025408348457,0
E02001207,0,0,0
E02001208,0.2,0.195260238552006,0
E02001209,0,0.012148885250031475,0
E02001210,0.6,0.459459113685632,0
E02001211,0,0,0
E02001212,0.75,0.28468703233540066,0
E02001213,0,0,0
E02001214,0.2,0.1603334341864591,0
E02001215,0,0,0
E02001216,0,0,0
E02001217,0,0,0
E02001218,0,0,0
E02001219,0,0,0
E02001220,0,0,0
E02001221,0,0,0
E02001222,0,0,0
E02001223,0,0,0
E02001224,0,0,0
E02001225,0,0,0
E02001226,0,0,0
E02001227,0,0,0
E02001228,0,0,0
E02001229,0.16666666666666666,0.08344764493970859,0
E02001230,0.25,0.07995297764236588,0
E02001231,0.25,0.2457670027577955,0
E02001232,0.8,0.47488852920565816,0
E02001233,0.6,0.10360653440371562,0
E02001234,0.8,0.29013368138485035,0
E02001235,0.25,0.24056903598696222,0
E02001236,1,0,0
E02001237,0.75,0.31798202463291037,0
E02001238,0.2,0.20581527936145952,0
E02001239,0.3333333333333333,0.1521355964336097,0
E02001240,0,0,0
E02001241,1,0.41561838106639654,0
E02001242,0,0,0
E02001243,0.2,0.18953677113247597,0
E02001244,0,0,0
E02001245,0.4,0.36553526891347443,0
E02001246,0.4,0.3213338580986797,0
E02001247,0.6,0.1493316805410241,0
E02001248,0.8333333333333334,0,0
E02001249,0.5,0.10125257464373628,0
E02001250,0,0,0
E02001251,0,0,0
E02001252,0,0,0
E02001253,0,0,0
E02001254,0.5,0.0740664849424021,0
E02001255,1,0,0
E02001256,0.8333333333333334,0.08446040696980546,0
E02001257,0.6666666666666666,0.39032056886402045,0
E02001258,0,0,0
E02001259,0.6666666666666666,0.07936564339097676,0
E02001260,0,0,0
E02001261,0,0,0
E02001262,0,0,0
E02001263,0,0,0
E02001264,0,0,0
E02001265,0,0.021937467303059455,0
E02001266,0,0,0
E02001267,0,0,0
E02001268,0,0,0
E02001269,0.2,0.1478188403977501,0
E02001270,0,0,0
E02001271,0,0,0
E02001272,0,0,0
E02001273,0,0,0
E02001274,0,0,0
E02001275,0.6,0.23312137486573578,0
E02001276,0.2,0.232521141444955,0
E02001277,0.4,0.3925630349920682,0
E02001278,0,0,0
E02001279,0,0,0
E02001280,0.2,0.18397245485066707,0
E02001281,0,0,0
E02001282,0,0,0
E02001283,0,0,0
E02001284,0,0,0
E02001285,0,0,0
E02001286,0,0,0
E02001287,0,0,0
E02001288,0.2,0.11158665408788315,0
E02001289,0,0.03807337059862363,0
E02001290,0,0.04815097851702584,0
E02001291,0.4,0.11690026697177724,0
E02001292,0,0.05054532036755245,0
E02001293,0,0,0
E02001294,0.2,0.22209552768275687,0
E02001295,0.8,0.50031529968776145,0
E02001296,1,0.1289616397486092,0
E02001297,0.6,0.2676458588331293,0
E02001298,1,0,0
E02001299,0,0,0
E02001300,0.4,0,0
E02001301,0.8,0.2024876194863526,0
E02001302,0.6,0.5194396010027569,0
E02001303,0.8,0.8036123389337679,0
E02001304,0,0,0
E02001305,0,0,0
E02001306,0.2,0.05837212159759464,0
E02001307,0,0,0
E02001308,0,0,0
E02001309,0.25,0.14595959595959596,0
E02001310,0.6,0.2764300116735647,0
E02001311,0.4,0.3253510558473577,0
E02001312,0.6,0.08714843652516781,0
E02001313,0.6,0.3495111321285243,0
E02001314,0,0.03213879765635301,0
E02001315,0.2,0.10544740024183794,0
E02001316,1,0.09741834793137609,0
E02001317,0.4,0.4041056394879483,0
E02001318,0.4,0.3247061537227214,0
E02001319,0.8,0.15824675937154714,0
E02001320,0.2,0.1277125373852659,0
E02001321,0,0.05386559077957092,0
E02001322,0,0,0
E02001323,0.4,0.3320515022026141,0
E02001324,0.4,0,0
E02001325,0,0.018670039467062215,0
E02001326,0,0,0
E02001327,1,0.5820377900023918,0
E02001328,0.3333333333333333,0.13743519514819524,0
E02001329,1,0.5910731474260341,0
E02001330,1,0.5108602031802121,0
E02001331,0.8571428571428571,0.727121825906531,0
E02001332,1,0.46009057660437735,0
E02001333,0.8,0.4948880071751436,0
E02001334,1,0.2258590324044012,0
E02001335,0.2,0.032960992559728286,0
E02001336,1,0,0
E02001337,0.75,0.40944215458324523,0
E02001338,1,0.18984179330629708,0
E02001339,0.6,0.4706771622422765,0
E02001340,0,0,0
E02001341,1,0.16015435121064608,0
E02001342,0,0,0
E02001343,0,0,0
E02001344,0.25,0.2548620114836081,0
E02001345,0,0,0
E02001346,0.8,0.4724604910399322,0
E02001347,0.8,0.6548081558858979,0
E02001348,0.6,0,0
E02001349,0.8,0.11846006160024963,0
E02001350,0.8,0.7676012890437841,0
E02001351,0.8333333333333334,0.5670873921682659,0
E02001352,1,0.518317343281613,0
E02001353,0.2,0.06788579790800105,0
E02001354,1,0.2479944751764681,0
E02001355,1,0.3168872859860494,0
E02001356,1,0,0
E02001357,1,0,0
E02001358,1,0.2276942534602336,0
E02001359,0.25,0.12356803249079847,0
E02001360,1,0.5036109329428422,0
E02001361,0.8,0.5137053568260681,0
E02001362,0.6,0.3346537010584917,0
E02001363,0.8,0.49992705138297,0
E02001364,1,0.7310762711864407,0
E02001365,1,0.6094702179869493,0
E02001366,1,0.20312361296049708,0
E02001367,0,0,0
E02001368,1,0.7312983662940671,0
E02001369,1,0.3840269948239635,0
E02001370,1,0.6365033726936189,0
E02001371,0.8,0.7315377777130074,0
E02001372,0.5,0.4043214371342562,0
E02001373,0.6666666666666666,0.4516739901348014,0
E02001374,1,0.4035527690700105,0
E02001375,1,0.06571304910669026,0
E02001376,1,0.08701418176377027,0
E02001377,0.6,0.1463346507873616,0
E02001378,0.6,0.223878298821194,0
E02001380,0.2,0.025828969731165392,0
E02001381,1,0.36616122584943367,0
E02001382,0,0,0
E02001383,0.8,0.23326671560301543,0
E02001384,0.5,0.17748472322070452,0
E02001385,1,0.40314154430126853,0
E02001386,1,0.363259489571188,0
E02001387,0,0,0
E02001388,0.16666666666666666,0,0
E02001389,1,0.17716192687173535,0
E02001390,1,0.2221502955249085,0
E02001391,1,0.35165147335537733,0
E02001392,0,0,0
E02001393,0,0,0
E02001394,0.3333333333333333,0.27859571037105235,0
E02001395,0,0,0
E02001396,0.6666666666666666,0.47602236495540867,0
E02001397,0.2,0.12094426403055748,0
E02001398,0.2,0,0
E02001399,0,0,0
E02001400,0.5,0,0
E02001401,0,0,0
E02001402,0,0,0
E02001403,1,0.06115822545591986,0
E02001404,0.75,0.42101899459748887,0
E02001405,1,0,0
E02001406,0,0,0
E02001407,0,0,0
E02001408,0,0,0
E02001409,0.2857142857142857,0.29699244431361,0
E02001410,0.25,0,0
E02001411,0.25,0.09231330195601209,0
E02001412,0.3333333333333333,0.262910431740248,0
E02001413,0.42857142857142855,0.20980886993071957,0
E02001414,0,0,0
E02001415,0.75,0.2076753102768624,0
E02001416,1,0.5977683359121088,0
E02001417,1,0.5255141777072195,0
E02001418,0.6666666666666666,0.6442310889443058,0
E02001419,1,0.5982718419969826,0
E02001420,0.42857142857142855,0.33462351792943895,0
E02001421,0.2857142857142857,0.006693211983314364,0
E02001422,1,0.40887108521485793,0
E02001423,0.25,0.1548798080819542,0
E02001424,0.6666666666666666,0.5215251134997397,0
E02001425,0.2857142857142857,0.33954532149478,0
E02001426,0,0,0
E02001427,0.6666666666666666,0.34700235239125904,0
E02001428,0,0,0
E02001429,0,0,0
E02001430,0,0,0
E02001431,0.4,0.24520278865142556,0
E02001432,1,0.21987098163365068,0
E02001433,0.2,0.14792085303888336,0
E02001434,0,0,0
E02001435,0.2,0,0
E02001436,0,0,0
E02001437,0,0,0
E02001438,0,0,0
E02001439,0.25,0.12828492009439788,0
E02001440,0,0,0
E02001441,0,0,0
E02001442,0,0,0
E02001443,0,0,0
E02001444,0,0,0
E02001445,0,0,0
E02001446,0,0,0
E02001447,0,0,0
E02001448,0,0,0
E02001449,0.3333333333333333,0.16500101942737305,0
E02001450,0,0,0
E02001451,0.8,0.33844813921283434,0
E02001452,1,0.30477281872046325,0
E02001453,0,0,0
E02001454,0,0,0
E02001455,0,0,0
E02001456,0,0,0
E02001457,1,0.026153464212054063,0
E02001458,0.4,0.14700304705553546,0
E02001459,0.4,0.3781429492439339,0
E02001460,0.8,0.295667679302602,0
E02001461,0.25,0,0
E02001462,1,0.34090239840106595,0
E02001463,0.6,0.3611622962437987,0
E02001464,1,0.4244522539263877,0
E02001465,1,0.1725608917022155,0
E02001466,0.8333333333333334,0.4386321009535718,0
E02001467,0.2,0.11341989334569903,0
E02001468,0.4,0,0
E02001469,0,0,0
E02001470,0,0,0
E02001471,1,0.4015572249048381,0
E02001472,0.5,0.4466259787251612,0
E02001473,0.6,0,0
E02001474,1,0.4325844226579521,0
E02001475,0.75,0.6524234129390746,0
E02001476,1,0.06979511254613761,0
E02001477,1,0.806535607342794,0
E02001478,0.6,0.36319375000000004,0
E02001479,0,0,0
E02001480,0,0,0
E02001481,0.2,0.16686191110100976,0
E02001482,1,0.16900659741627963,0
E02001483,0,0,0
E02001484,0,0,0
E02001485,0.75,0.3843053134064729,0
E02001486,0.2,0.2131469217561933,0
E02001487,1,0.5062785894261027,0
E02001488,0.8,0.10210038870627053,0
E02001489,0,0,0
E02001490,0,0,0
E02001491,0.8,0.6932425496054546,0
E02001492,0.2,0.1022965835170152,0
E02001493,1,0.1817522658610272,0
E02001494,0,0,0
E02001495,0.4,0.08368394690708739,0
E02001496,0.25,0.11508379888268157,0
E02001497,0.8,0.4680164168359344,0
E02001498,0,0,0
E02001499,0,0,0
E02001500,0,0,0
E02001501,0,0.04991154632802172,0
E02001502,0,0,0
E02001503,0,0,0
E02001504,0,0,0
E02001505,0.25,0.1338716768280038,0
E02001506,0,0,0
E02001507,0,0,0
E02001508,0.2,0.13808728985130134,0
E02001509,0.25,0.15900920546408934,0
E02001510,0.5,0.02403224543421704,0
E02001511,0.25,0,0
E02001512,0,0,0
E02001513,0,0,0
E02001514,0.75,0.29744810421879975,0
E02001515,1,0.23649017438491118,0
E02001516,0.25,0.21803037726604604,0
E02001517,0.2,0.20597087972592681,0
E02001518,0.2,0.1523906073179932,0
E02001519,0.75,0.39708618617049074,0
E02001520,0,0,0
E02001521,0.42857142857142855,0.017654964367031897,0
E02001522,0.6666666666666666,0.5595370852874761,0
E02001523,0.25,0,0
E02001524,0,0,0
E02001525,1,0.21786833855799373,0
E02001526,1,0,0
E02001527,0.25,0.10254391694454947,0
E02001528,0.42857142857142855,0.11030479992115118,0
E02001529,0.5,0.3773904222798357,0
E02001530,0.75,0.3924276247492526,0
E02001531,0.75,0,0
E02001532,0,0,0
E02001533,0.6,0.19458234295415958,0
E02001534,0.16666666666666666,0.165636087176888,0
E02001535,0,0,0
E02001536,0.2,0.024781162142585276,0
E02001537,0.4,0.04682999686533862,0
E02001538,0.6,0.2513961979423105,0
E02001539,0.75,0,0
E02001540,0.2857142857142857,0.2726423942701228,0
E02001541,0.42857142857142855,0,0
E02001542,0.8,0.6055120500212469,0
E02001543,0.5,0.3433179723502304,0
E02001544,0.5,0.45321720229777984,0
E02001545,0,0,0
E02001546,0.2,0.007396839332748015,0
E02001547,0.8571428571428571,0.41647881147659477,0
E02001548,0.8,0.3439986572588714,0
E02001549,0,0,0
E02001550,0,0,0
E02001551,0.5,0.03770656223134967,0
E02001552,0.2,0.10587784060456638,0
E02001553,0.5,0.20021838618211063,0
E02001554,0,0,0
E02001555,0,0,0
E02001556,0.5,0.4183262010852781,0
E02001557,0.3333333333333333,0.21308139534883722,0
E02001558,0,0,0
E02001559,0,0,0
E02001560,1,0.13020845587370303,0
E02001561,1,0.3004750593824228,0
E02001562,0.5,0.267552662912597,0
E02001563,0,0,0
E02001564,0,0,0
E02001565,0,0,0
E02001566,0.75,0.5733699417082031,0
E02001567,0.6666666666666666,0.544037085345648,0
E02001568,0.75,0.24107423107415016,0
E02001569,0.5,0.3582068235916424,0
E02001570,0.75,0.7072961068485365,0
E02001571,0.25,0.10733332764097132,0
E02001572,0.6,0.04767078015680483,0
E02001573,0.2,0.009501999741968766,0
E02001574,0,0,0
E02001575,1,0,0
E02001576,0,0,0
E02001577,0,0,0
E02001578,0.4,0.04629218644121753,0
E02001579,0.16666666666666666,0.062022319100785345,0
E02001580,0.3333333333333333,0.15989216605035203,0
E02001581,0.25,0.20489554982149796,0
E02001582,0.4,0.18380742121591465,0
E02001583,0.5,0,0
E02001584,0,0,0
E02001585,0.75,0.17390957577344043,0
E02001586,0.6666666666666666,0.42785607065792824,0
E02001587,0.75,0.4647478260869565,0
E02001588,0.8,0,0
E02001589,0,0,0
E02001590,1,0.18002253779705019,0
E02001591,0.8,0.45380968898138513,0
E02001592,0.16666666666666666,0.035128828273302125,0
E02001593,1,0.3109882728699597,0
E02001594,1,0.5630765836747558,0
E02001595,0,0,0
E02001596,0.16666666666666666,0.18746268656716417,0
E02001597,0.6666666666666666,0.4599762337792753,0
E02001598,0.3333333333333333,0.3621248562166684,0
E02001599,0,0,0
E02001600,0.16666666666666666,0.05954991506506997,0
E02001601,0.25,0.012941659819227591,0
E02001602,0,0,0
E02001603,0.5,0.34420900893089396,0
E02001604,0.2,0.084558258195289,0
E02001605,0.25,0.11676593514308271,0
E02001606,0.3333333333333333,0.38005952380952385,0
E02001607,0.16666666666666666,0.24652309212732287,0
E02001608,0,0,0
E02001609,0.16666666666666666,0.12842833293584546,0
E02001610,0,0,0
E02001611,0.2,0.036377486450050886,0
E02001612,0,0,0
E02001613,0.2857142857142857,0.3028784752922684,0
E02001614,0.14285714285714285,0.06640657588026008,0
E02001615,0,0,0
E02001616,0.6,0.0690117416123608,0
E02001617,1,0,0
E02001618,0,0,0
E02001619,0.8571428571428571,0.40593733280732375,0
E02001620,1,0,0
E02001621,1,0.41789985765865856,0
E02001622,0.6666666666666666,0.6881696176835458,0
E02001623,1,0.03834395656279508,0
E02001624,0.3333333333333333,0.20241190393872505,0
E02001625,1,0,0
E02001626,0,0,0
E02001627,0.25,0,0
E02001628,0.75,0.4538769458858413,0
E02001629,1,0.18641636418632787,0
E02001630,1,0,0
E02001631,0,0,0
E02001632,1,0.36168406127735786,0
E02001633,0,0,0
E02001634,0,0,0
E02001635,0.25,0.17340987272101824,0
E02001636,0.6,0.2657346345997444,0
E02001637,1,0.06943973828988953,0
E02001638,0,0,0
E02001639,0,0,0
E02001640,0,0,0
E02001642,0.16666666666666666,0.05796271120605941,0
E02001643,0,0,0
E02001646,0,0,0
E02001647,0.25,0.04142620036564917,0
E02001648,0,0,0
E02001649,1,0.2521688525520922,0
E02001650,0.4,0.18231451691527736,0
E02001651,0,0,0
E02001652,0.16666666666666666,0,0
E02001653,0.75,0.16942216652742964,0
E02001654,0.25,0.08559108860250032,0
E02001655,0.6,0.44925532277295177,0
E02001656,0,0,0
E02001657,0,0,0
E02001658,1,0.02519752255029355,0
E02001659,0.5,0.26606875934230195,0
E02001660,0,0,0
E02001661,0.6,0.4813206978191547,0
E02001662,0.2,0,0
E02001663,0,0,0
E02001664,0.25,0.19862549207714444,0
E02001665,0,0,0
E02001666,0.25,0,0
E02001669,0,0,0
E02001670,1,0.2728605267284566,0
E02001671,0,0,0
E02001672,0.25,0.08978297595841453,0
E02001673,0,0,0
E02001674,0,0,0
E02001675,0.3333333333333333,0.281861530990105,0
E02001676,0,0,0
E02001678,0,0,0
E02001679,0.5,0.43404381813945636,0
E02001680,1,0.025682072291909795,0
E02001681,0,0,0
E02001682,0,0,0
E02001683,0,0,0
E02001684,0.5,0.4862993074375188,0
E02001685,0.4,0.19753192913791323,0
E02001686,0,0,0
E02001688,0.5,0.1354494518386666,0
E02001689,0.6,0.20846350129969235,0
E02001690,0.2,0.15334040335570956,0
E02001691,0.6,0,0
E02001692,0.75,0.6086045921707253,0
E02001693,0.75,0.25149716513111264,0
E02001694,0,0,0
E02001695,0,0,0
E02001696,0.6666666666666666,0,0
E02001697,0,0,0
E02001698,0,0,0
E02001699,0.4,0.21576943328906106,0
E02001700,0.14285714285714285,0.12107767456510402,0
E02001701,0,0,0
E02001702,0.8,0.6085126986662407,0
E02001703,0.25,0.09292373125444037,0
E02001704,0.6,0.2249848096787343,0
E02001705,0.25,0.12869889963824754,0
E02001706,0.25,0.1509544201880471,0
E02001707,0.2,0.1171263547277565,0
E02001708,0.14285714285714285,0.05388761431220822,0
E02001709,0,0,0
E02001710,0.8571428571428571,0.29707052708102166,0
E02001711,0.6666666666666666,0.5653871225148072,0
E02001712,0,0,0
E02001713,0,0.028471168144233873,0
E02001714,0,0,0
E02001715,0.42857142857142855,0.5327849823703288,0
E02001718,1,0.23657180657653787,0
E02001719,0,0.04518099827032368,0
E02001720,0,0,0
E02001721,0.42857142857142855,0.2757869749463281,0
E02001722,0.5714285714285714,0.5191846745326792,0
E02001723,0.5,0.42655242942421573,0
E02001724,0,0,0
E02001725,0.16666666666666666,0.18343485950088426,0
E02001726,0.375,0.15851997473961035,0
E02001727,0.5,0.22789066173474182,0
E02001728,0.42857142857142855,0.32099669436355255,0
E02001729,0.3333333333333333,0.12852000846919331,0
E02001730,0,0,0
E02001731,0.25,0.16893770856507231,0
E02001732,0.6666666666666666,0.6905342080599812,0
E02001733,1,0.6687226809130645,0
E02001734,0.6,0.6881531055535987,0
E02001735,1,0,0
E02001736,1,0.5399932403765254,0
E02001737,1,0.7261470929269505,0
E02001738,0,0,0
E02001739,0.2,0.23407467731357695,0
E02001740,0,0,0
E02001741,0,0,0
E02001742,0,0,0
E02001743,0.2,0.18362774386283934,0
E02001744,0,0.06532600681155856,0
E02001745,0.25,0.16590402851142363,0
E02001746,0,0,0
E02001747,0,0,0
E02001748,0,0.12797090591246799,0
E02001749,0,0,0
E02001750,0,0,0
E02001751,0,0,0
E02001752,0.5,0,0
E02001753,0,0.07503425229741016,0
E02001754,0,0,0
E02001755,0,0.02267861752473827,0
E02001756,0.3333333333333333,0,0
E02001757,0.25,0.2093397475425296,0
E02001758,0,0.10941083770031136,0
E02001759,0.25,0.2902048447406926,0
E02001760,1,0.19215686274509805,0
E02001761,0,0,0
E02001762,0,0,0
E02001763,0.5,0,0
E02001764,0.8,0.7572770253002811,0
E02001765,0.75,0.010725288831835671,0
E02001766,0.5,0.39939439923708225,0
E02001767,0.4,0.12640254893308303,0
E02001768,0.4,0.1642815214839164,0
E02001769,1,0.22891712038717482,0
E02001770,0,0,0
E02001771,0.25,0.39124673101992175,0
E02001772,0.25,0.22872243484599963,0
E02001773,0,0,0
E02001774,0.75,0.3807369177933148,0
E02001775,0.5,0,0
E02001776,0.5,0.36956342027388067,0
E02001777,0.25,0.1036629975446391,0
E02001778,0.5,0,0
E02001779,0.75,0.335175174522103,0
E02001780,0.3333333333333333,0.09219272008535795,0
E02001781,1,0,0
E02001782,0.5,0.11256830750249755,0
E02001783,0.8,0.32933535294547045,0
E02001784,0.6,0,0
E02001785,0,0,0
E02001786,0.8,0.5540552770815929,0
E02001787,0.5,0.3247463831610101,0
E02001788,0.5,0.46887435403424743,0
E02001789,0,0,0
E02001790,0,0,0
E02001791,0,0,0
E02001792,0,0,0
E02001793,1,0.3182751540041068,0
E02001794,0.8333333333333334,0.3605008421292384,0
E02001795,0.6,0.4718347639484979,0
E02001796,0.16666666666666666,0.10733323196559288,0
E02001797,0,0,0
E02001798,0.6666666666666666,0.1615580633418274,0
E02001799,0.7142857142857143,0.19568110180782267,0
E02001800,0.2,0.04848959214757148,0
E02001801,0.5,0,0
E02001802,1,0,0
E02001803,0.6,0,0
E02001804,0.5,0.024330937452209808,0
E02001805,0.25,0.09617030380830122,0
E02001806,1,0.3733436456839275,0
E02001807,0.4,0.28124674631683066,0
E02001808,0,0,0
E02001809,0.2,0.1892318457471622,0
E02001810,0.16666666666666666,0.19237662803202293,0
E02001811,0.6666666666666666,0.6086793106078833,0
E02001812,0,0,0
E02001813,1,0.07796337507038098,0
E02001814,0.5,0,0
E02001815,0,0,0
E02001816,0.6,0.26071335867955353,0
E02001817,0.25,0,0
E02001818,0.2,0,0
E02001819,0,0,0
E02001820,0.4,0.34083007388092135,0
E02001821,0,0,0
E02001822,0,0.008962573867367027,0
E02001823,0.4,0.04640965774498324,0
E02001824,0.3333333333333333,0.2532331868813009,0
E02001825,0.2,0.03674533998806803,0
E02001826,0.75,0.6456217689836935,0
E02001827,0,0,0
E02001828,0,0,0
E02001829,0,0,0
E02001830,0,0,0
E02001831,0.5,0.17277043188336766,0
E02001832,0,0,0
E02001833,0,0,0
E02001834,0.5,0.26725494291283763,0
E02001835,0,0,0
E02001836,0,0,0
E02001837,1,0,0
E02001838,0,0,0
E02001839,0.25,0,0
E02001840,1,0.14776656581440967,0
E02001841,0,0,0
E02001842,0,0,0
E02001843,0,0,0
E02001844,0,0,0
E02001845,0,0,0
E02001846,1,0,0
E02001847,0,0.013575543579260342,0
E02001848,0.75,0.28110148168856586,0
E02001849,1,0.22869901037895246,0
E02001850,0,0,0
E02001851,0.4,0,0
E02001852,0.75,0.3772349847771934,0
E02001854,0.4,0.2957792869269949,0
E02001855,0.8333333333333334,0.5506753036437246,0
E02001856,0.8,0.1020367773943054,0
E02001857,1,0.3335019748323688,0
E02001858,0.8,0.02345516727270657,0
E02001859,1,0.021218531734540105,0
E02001860,1,0,0
E02001861,1,0.0769024303348932,0
E02001862,0.8333333333333334,0.15971486376339078,0
E02001863,1,0.02254200848288806,0
E02001864,1,0.16258936110329295,0
E02001865,1,0.03312307831434255,0
E02001866,1,0.08414239108467822,0
E02001867,1,0.1288895203686037,0
E02001868,0.2,0,0
E02001869,1,0,0
E02001870,0.8333333333333334,0.12537152796427048,0
E02001871,1,0.3450400429854412,0
E02001872,1,0,0
E02001873,1,0.15418536908308506,0
E02001874,1,0.026866464536525934,0
E02001875,0.8,0.7423707701889143,0
E02001876,0.6,0.31322913518414575,0
E02001877,1,0.15125277102402745,0
E02001878,0.75,0.4110800879998607,0
E02001879,1,0.10056468476288169,0
E02001880,1,0,0
E02001881,1,0,0
E02001882,0.8,0.17604395604395603,0
E02001883,1,0,0
E02001884,1,0,0
E02001886,0.2,0.06851292820580128,0
E02001888,1,0.2330357142857143,0
E02001889,1,0,0
E02001890,0.16666666666666666,0.09269481735288058,0
E02001892,1,0.016198548490564228,0
E02001893,0.6,0.037897339298328225,0
E02001895,0.8,0.3773062979562146,0
E02001896,1,0,0
E02001897,1,0.30799687575102136,0
E02001898,0,0,0
E02001899,0,0,0
E02001900,0.5,0.12854004451391235,0
E02001901,0,0,0
E02001902,0.25,0,0
E02001903,1,0,0
E02001904,1,0,0
E02001905,0,0,0
E02001906,0.16666666666666666,0.1435086761663985,0
E02001907,0.3333333333333333,0.009947147985640194,0
E02001908,1,0,0
E02001909,1,0.3617311235063838,0
E02001910,1,0,0
E02001911,0.8,0.4020645433609971,0
E02001913,0.25,0,0
E02001914,0.3333333333333333,0.36536932165099517,0
E02001915,0.2857142857142857,0,0
E02001916,1,0.07271374754313167,0
E02001918,0.5,0.3179307072221962,0
E02001919,0.5,0.055981322265045944,0
E02001920,0.8,0.5486634294343387,0
E02001921,0.8,0.20722173966993424,0
E02001922,0,0,0
E02001923,0.6666666666666666,0,0
E02001924,0.5,0.21984373255053363,0
E02001925,0,0,0
E02001926,0.2,0,0
