MSOA11CD,Proportion,Extent,Score
S02002026,0,0.12769478669610423,0
S02002027,0.16666666666666666,0.4385357565693374,0
S02002028,0.2,0.32000326904217063,0
S02002029,0,0,0
S02002030,0,0.027409638554216863,0
S02002031,0,0,0
S02002032,0,0.15053040456125205,0
S02002033,0,0,0
S02002034,0,0,0
S02002035,0,0,0
S02002036,0,0,0
S02002037,0,0,0
S02002038,0,0,0
S02002039,0.16666666666666666,0.31947220466192316,0
S02002040,0.625,0.730142543859649,0
S02002041,0.42857142857142855,0.6742383178106733,0
S02002042,0,0,0
S02002043,0.125,0.1775087330083389,0
S02002044,0.16666666666666666,0.1067193675889328,0
S02002045,0.6666666666666666,0.9382489905597997,0
S02002046,1,1,0
S02002047,0.5555555555555556,0.6518779153608804,0
S02002048,0.3333333333333333,0.3760907809690431,0
S02002049,0.42857142857142855,0.8043471580365691,0
S02002050,0.2857142857142857,0.8099639647705272,0
S02002051,0,0,0
S02002052,0,0.12397908678982218,0
S02002053,0,0.07865112135524194,0
S02002054,0,0.07754392282470667,0
S02002055,0,0,0
S02002056,0,0,0
S02002057,0,0,0
S02002058,0,0.14452699408610128,0
S02002059,0,0,0
S02002060,0,0.11439162064453165,0
S02002061,0,0.043726021529407355,0
S02002062,0,0,0
S02002063,0,0,0
S02002064,0,0,0
S02002065,0,0.17256237969840457,0
S02002066,0.75,0.7206338270754392,0
S02002067,0,0,0
S02002068,0,0.33850934903047086,0
S02002069,0,0.46956086676481407,0
S02002070,0,0.026268763402430274,0
S02002071,0,0.3186326452408323,0
S02002072,0,0.3110105029109739,0
S02002073,0,0,0
S02002074,0,0,0
S02002075,0,0,0
S02002076,0,0.0346273237766384,0
S02002077,0,0,0
S02002078,0,0.07747598131276286,0
S02002079,0,0.005474006116207944,0
S02002080,0,0,0
S02002081,0,0,0
S02002082,0.2,0.1282939026735911,0
S02002083,0,0.07037569558864673,0
S02002084,0,0.16041854636591477,0
S02002085,0,0.12536826180428376,0
S02002086,0,0,0
S02002087,0,0,0
S02002088,0,0.013884453244762387,0
S02002089,0,0,0
S02002090,0,0,0
S02002091,0,0,0
S02002092,0,0,0
S02002093,0,0,0
S02002094,0,0.08472683066361554,0
S02002095,0,0.07467415708012952,0
S02002096,0,0,0
S02002097,0,0,0
S02002098,0.2,0.3236269614835948,0
S02002099,0,0.041309452810496465,0
S02002100,0,0.06476257109325628,0
S02002101,0,0.5991554735689167,0
S02002102,0.3333333333333333,0.8300519963296707,0
S02002103,0,0.13163139164637572,0
S02002104,0,0.040195497949209284,0
S02002105,0.4,0.8776818400048011,0
S02002106,1,1,0
S02002107,0,0.5028514431239387,0
S02002108,0.5,0.5876928980844913,0
S02002109,1,1,0
S02002110,0.5,0.5651404606346291,0
S02002111,0.6,0.8212060515661623,0
S02002112,0.75,0.8943355456088903,0
S02002113,0,0,0
S02002114,0.2,0.6324292625714705,0
S02002115,0,0.0288325304618872,0
S02002116,0.16666666666666666,0.42717885949220097,0
S02002117,0.4,0.5581617633182994,0
S02002118,0.2,0.734244146187111,0
S02002119,0,0,0
S02002120,0,0.7367218808442425,0
S02002121,0.4,0.7917386441309886,0
S02002122,0.2,0.5099024561403508,0
S02002123,0.25,0.5354958234772325,0
S02002124,0.25,0.3951096792876275,0
S02002125,0,0,0
S02002126,0,0.07736176739255465,0
S02002127,0,0,0
