WD20CD,Proportion,Extent,Score,Income_Proportion,Income_Extent,Income_Score,Employment_Proportion,Employment_Extent,Employment_Score,Education_Proportion,Education_Extent,Education_Score,Health_Proportion,Health_Extent,Health_Score,Crime_Proportion,Crime_Extent,Crime_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Housing_and_Access_Score,Environment_Proportion,Environment_Extent,Environment_Score
E05000039,0.16666666666666666,0.6011029325464026,36.24136342784326,0,0.6360253852215757,0.22151933736858873,0,0.21706275884039497,0.12279381968779866,0,0.10593182542210891,22.750386683657215,0,0.07622960714944417,0.11947199745141764,0.3333333333333333,0.6463845341292064,0.8372630136986302,1,1,57.370719974514174,0.16666666666666666,0.20810583323552587,27.98746836572157
E05000040,0,0.6385661445771647,36.28860695526173,0.16666666666666666,0.5760343282586107,0.2162919760912878,0,0.3303906614934365,0.1369826118456801,0,0.16299559576354394,28.569376199963777,0,0.17774525972602212,0.4349668538308278,0,0.4002550071973993,0.5584269154138742,1,1,44.906043651512405,0,0.3012197447068132,31.716222423474008
E05000041,0.16666666666666666,0.5851006354759426,35.8874481278923,0.16666666666666666,0.5338179483205278,0.21155902397980647,0,0.30883001572083335,0.13240631047538914,0,0.18817571906206404,28.81617770298696,0,0.26100524765848143,0.5179315103071098,0.16666666666666666,0.35699510661382106,0.4755623054270088,1,1,47.600794362641984,0,0.09090715851471336,24.755461001262095
E05000042,0,0.038723404255319144,24.60992245862884,0,0.038723404255319144,0.13370330969267138,0,0,0.0820866036249015,0,0,19.08573892828999,0,0,-0.10847210401891252,0,0.30770167143627386,0.4935630417651694,0.8333333333333334,0.9669080502675127,40.82360338849488,0,0.35031126871552404,31.517018360914104
E05000043,0,0.05841729638958858,13.071761185078566,0,0.09879673996073304,0.09793085042581265,0,0.10385062151600663,0.07246107712606452,0,0,7.831680340650114,0,0,-1.2049994602374956,0,0.05496423678844464,-0.16344746311622885,0.1,0.2790587930784139,25.537059733717165,0,0,17.94089936427972
E05000044,0,0.1762563774660645,27.874230270817513,0,0.3744027494704871,0.18593955960516326,0,0.12778856785091047,0.11070584662110859,0,0,20.196193824348267,0,0,-0.40365902303214374,0.1,0.39365583663030007,0.5061113135914957,0.8,0.9780471299737574,41.48843826879271,0,0.05359309435319505,25.269747911921034
E05000045,0,0.06952539891190956,19.5596137676651,0,0.13066113421497036,0.12649071193671674,0,0.08033718640214435,0.08358163718780552,0,0,7.618400408852547,0,0,-0.9316117234023642,0.16666666666666666,0.3190952617077312,0.47818349480046224,0,0.536016096814786,31.206704604035195,0.08333333333333333,0.28507816849028617,31.812810327970848
E05000046,0,0.19547304447189373,24.78777146242642,0.2,0.3056804968234361,0.17063232933261985,0,0.17055110063209394,0.09444847488724104,0,0.03625074937937305,15.02063810106261,0,0,-0.8692176056876386,0,0.09966785896780786,0.11699002369849398,0.7,0.9068951955226343,40.071071592385906,0.2,0.4347293583703161,33.720411818668296
E05000047,0,0.017367694598815875,16.50352391569783,0,0.06187821839995751,0.11490895577852099,0,0.03877992081653408,0.0734204491161013,0,0,7.554258958432872,0,0,-0.8001545362849711,0,0.17645702885977482,0.3587619047619048,0.1,0.3987623741628318,29.52376254180602,0,0.056567002791259056,23.646716462281677
E05000048,0,0.01463437917647807,15.22328283526228,0,0.10103917593257628,0.11465290493464617,0,0.011025902119264295,0.07354235043473253,0,0,7.886271607070882,0,0,-0.8925330223988024,0,0.04418710015667947,0.09932003224506247,0,0.14930433702151386,25.5139011919157,0,0.08646768068902605,24.110227730753728
E05000049,0,0.07532066337750462,15.141487749417317,0,0.2010024563996541,0.11430458757319084,0,0.08267699690930468,0.06875282815075891,0,0,6.2982112443863345,0,0,-1.0044223182309135,0,0,-0.07828582798021716,0.2,0.3429259579509857,29.223470354158376,0,0.16862345876629492,25.580113751350122
E05000050,0,0.005301339285714279,15.261625159438776,0,0.025390624999999997,0.10123517219387755,0,0,0.06734337797619047,0,0,9.68383700042517,0,0,-1.2044488732993197,0,0.14701415928213388,0.018664168792517,0.2,0.38217908051378446,29.769822225765306,0.1,0.18226900957751518,25.799619685374147
E05000051,0,0,10.53168226054294,0,0,0.07721524102213875,0,0,0.05068339878208412,0,0,2.685457515223949,0,0,-1.6827898810540094,0,0,-0.2623360081953219,0.1111111111111111,0.3003067254956582,27.785773376586423,0,0.09537859930687224,25.18926458368903
