lsoa01_code,IMD_rank,Income_rank,Employment_rank,Health_rank,Education_rank,Housing_and_Access_rank,Crime_rank,Environment_rank,IMD_decile,Income_decile,Employment_decile,Health_decile,Education_decile,Housing_and_Access_decile,Crime_decile,Environment_decile
E01027482,30087,27184,24136,22908,22745,28661,31436,31677,10,9,8,8,8,9,10,10
E01027483,21489,26955,23572,23138,26833,2313,31868,9926,7,9,8,8,9,1,10,4
E01027484,17801,21171,18452,20293,19702,2765,31813,10144,6,7,6,7,7,1,10,4
E01027485,13775,11594,9446,9948,9064,31829,26591,20811,5,4,3,4,3,10,9,7
E01027486,16220,17244,12434,14030,9701,31370,28602,9164,5,6,4,5,3,10,9,3
E01027487,15612,16195,10972,11892,12556,28174,24787,11725,5,5,4,4,4,9,8,4
E01027488,22669,18318,19103,23041,21746,19289,30006,13174,7,6,6,8,7,6,10,5
E01027489,27418,23292,22985,27149,25741,10251,30259,32040,9,8,8,9,8,4,10,10
E01027490,19350,14868,13406,15868,21957,29348,18609,23439,6,5,5,5,7,10,6,8
E01027491,29234,26476,26134,27542,31363,8623,30879,30418,9,9,9,9,10,3,10,10
E01027492,30488,30341,24474,25496,31488,20499,29000,23017,10,10,8,8,10,7,9,8
E01027493,7223,5646,4808,4762,2833,29064,22277,31314,3,2,2,2,1,9,7,10
E01027494,27644,25634,20182,22705,30070,22972,19523,27174,9,8,7,7,10,8,7,9
E01027495,23213,22530,24637,23060,29280,5276,32273,11326,8,7,8,8,10,2,10,4
E01027496,18700,12926,11283,11264,26573,32068,28420,27366,6,4,4,4,9,10,9,9
E01027497,26952,20884,20804,23129,21898,23896,29813,30696,9,7,7,8,7,8,10,10
E01027498,12843,10046,8564,12086,6994,32128,22872,25586,4,4,3,4,3,10,8,8
E01027499,22058,22380,13641,16906,21381,18135,23569,31050,7,7,5,6,7,6,8,10
E01027500,12719,9427,9309,8515,10184,31630,19005,26487,4,3,3,3,4,10,6,9
E01027501,22557,19335,14720,17290,24400,23138,25769,26018,7,6,5,6,8,8,8,9
E01027502,27216,27996,20764,17174,23925,16796,32105,30157,9,9,7,6,8,6,10,10
E01027503,16439,23380,20363,23288,18487,273,31793,12690,6,8,7,8,6,1,10,4
E01027504,21469,29344,15064,21009,30039,3758,30300,15821,7,10,5,7,10,2,10,5
E01027505,20749,29407,23730,28032,30217,459,31996,11722,7,10,8,9,10,1,10,4
E01027506,19138,29470,28432,22473,27525,489,29542,6257,6,10,9,7,9,1,10,2
E01027507,29550,32108,29861,27879,31665,6031,31931,20851,10,10,10,9,10,2,10,7
E01027508,26847,22532,21220,22925,25164,29545,31406,14840,9,7,7,8,8,10,10,5
E01027509,28297,25328,20343,19172,30458,22563,32309,27270,9,8,7,6,10,7,10,9
E01027510,23069,22871,26001,21508,25401,6363,32470,10230,8,8,9,7,8,2,10,4
E01027511,16069,21324,22875,22702,17733,744,31795,6340,5,7,8,7,6,1,10,2
E01027512,10580,17610,16367,15242,18327,236,32331,1421,4,6,6,5,6,1,10,1
E01027513,30314,25133,23186,24787,32063,31708,26585,27173,10,8,8,8,10,10,9,9
E01027514,21055,17594,14843,15062,19249,30133,18562,31932,7,6,5,5,6,10,6,10
E01027515,13182,14783,8053,8326,11448,30920,11731,24748,5,5,3,3,4,10,4,8
E01027516,16148,13855,13910,6555,20308,26488,12476,31706,5,5,5,3,7,9,4,10
E01027517,16023,16774,9740,11870,11455,32066,18551,24128,5,6,3,4,4,10,6,8
E01027518,2757,4474,1396,2059,401,26414,11280,30780,1,2,1,1,1,9,4,10
E01027519,5794,3888,2987,5200,4700,26168,12173,29514,2,2,1,2,2,9,4,10
E01027520,30221,28981,24856,19516,26458,23528,32342,32313,10,9,8,7,9,8,10,10
E01027521,28903,27274,27029,20461,29042,11285,28849,31986,9,9,9,7,9,4,9,10
E01027522,7162,7005,3760,3605,4961,19472,22165,32075,3,3,2,2,2,6,7,10
E01027523,12134,13019,8195,8233,9556,30662,8979,26656,4,5,3,3,3,10,3,9
E01027524,12821,14306,8592,6827,10504,28286,14055,24904,4,5,3,3,4,9,5,8
E01027525,12304,13604,8131,5933,14602,14217,16262,28652,4,5,3,2,5,5,6,9
E01027526,27011,31211,20502,17063,25040,13333,25882,32438,9,10,7,6,8,5,8,10
E01027527,2372,2496,1426,1309,2286,30936,4106,27108,1,1,1,1,1,10,2,9
E01027528,4959,8002,2913,2488,3507,32434,4028,16578,2,3,1,1,2,10,2,6
E01027529,12614,18558,8711,8066,11762,29778,4294,22582,4,6,3,3,4,10,2,7
E01027530,6755,6640,3398,3278,4671,31776,14419,32021,3,3,2,2,2,10,5,10
E01027531,10706,9734,7593,6078,7254,31240,15372,27550,4,3,3,2,3,10,5,9
E01027532,17182,19684,9667,12158,13301,31952,15744,28507,6,7,3,4,5,10,5,9
E01027533,1332,2131,231,370,3164,30940,7287,27020,1,1,1,1,1,10,3,9
E01027534,7153,7876,3255,5268,3778,31864,14546,26652,3,3,2,2,2,10,5,9
E01027535,26898,28788,16729,20104,20325,32283,22083,32017,9,9,6,7,7,10,7,10
E01027536,16146,16350,11536,8586,19880,9540,25664,31589,5,6,4,3,7,3,8,10
E01027537,7989,8990,4046,5840,3442,32459,14896,29157,3,3,2,2,2,10,5,9
E01027538,27312,30571,20889,18132,23223,16172,24964,32229,9,10,7,6,8,5,8,10
E01027539,2159,4575,900,1676,2084,32049,1229,22432,1,2,1,1,1,10,1,7
E01027540,801,1086,504,921,1566,17732,2039,26311,1,1,1,1,1,6,1,9
E01027541,7173,7987,2734,3625,8135,30376,17214,19723,3,3,1,2,3,10,6,7
E01027542,1669,1735,720,586,1928,24671,17764,22078,1,1,1,1,1,8,6,7
E01027543,2161,1901,866,3457,1708,25438,5042,30177,1,1,1,2,1,8,2,10
E01027544,10496,12295,3796,5882,13978,32131,19210,20802,4,4,2,2,5,10,6,7
E01027545,1835,3031,886,2014,1190,32381,2605,18104,1,1,1,1,1,10,1,6
E01027546,4381,5783,1716,4059,3829,32460,3655,21608,2,2,1,2,2,10,2,7
E01027547,1406,1168,286,2231,1274,32074,10435,31269,1,1,1,1,1,10,4,10
E01027548,14030,18068,9512,5795,15742,31198,7943,27130,5,6,3,2,5,10,3,9
E01027549,26206,31008,21403,13248,20136,29672,15432,32312,9,10,7,5,7,10,5,10
E01027550,10459,12552,5925,5853,5008,27268,25796,26159,4,4,2,2,2,9,8,9
E01027551,4891,5023,2076,2849,2218,31528,19287,30543,2,2,1,1,1,10,6,10
E01027552,3424,6411,2280,2754,3040,4148,7822,15359,2,2,1,1,1,2,3,5
E01027553,13094,14159,9980,6424,9393,21654,22538,22344,5,5,4,2,3,7,7,7
E01027554,21699,23285,13402,13996,16335,28934,24485,29869,7,8,5,5,6,9,8,10
E01027555,26688,23771,26197,26723,30440,8701,30763,15272,9,8,9,9,10,3,10,5
E01027556,25477,26500,24949,26366,30089,11564,31786,6220,8,9,8,9,10,4,10,2
E01027557,20565,30648,31133,28435,29453,264,30856,6805,7,10,10,9,10,1,10,3
E01027558,28819,30118,29304,29748,25613,13885,29018,11185,9,10,10,10,8,5,9,4
E01027559,20280,19500,16927,22431,12883,30522,28002,8443,7,7,6,7,4,10,9,3
E01027560,22051,22456,22829,25139,21220,9212,25695,8968,7,7,8,8,7,3,8,3
E01027561,29289,25717,25292,30001,30652,15361,31872,18058,10,8,8,10,10,5,10,6
E01027562,19155,27873,28169,24567,29053,398,24522,8098,6,9,9,8,9,1,8,3
E01027563,25038,19883,19488,17137,22648,29949,31496,21589,8,7,6,6,7,10,10,7
E01027564,15355,11708,14097,10385,19212,31450,24912,6991,5,4,5,4,6,10,8,3
E01027565,30285,28021,28278,24569,25333,31688,25488,18943,10,9,9,8,8,10,8,6
E01027566,21929,20129,21143,17745,19128,19092,30844,10507,7,7,7,6,6,6,10,4
E01027567,28742,25893,25839,26079,29448,17105,32140,15464,9,8,8,9,10,6,10,5
E01027568,23830,24388,23934,26819,17238,16219,31003,7478,8,8,8,9,6,5,10,3
E01027569,20861,30218,26208,25550,25686,622,31556,11155,7,10,9,8,8,1,10,4
E01027570,18418,20222,18835,22658,21237,2965,28807,11813,6,7,6,7,7,1,9,4
E01027571,23438,27235,24351,22894,22035,7553,32257,8490,8,9,8,8,7,3,10,3
E01027572,19287,18550,17878,21680,14844,24260,30557,5413,6,6,6,7,5,8,10,2
E01027573,20725,21753,22535,20141,21902,3350,31658,16247,7,7,7,7,7,2,10,6
E01027574,28393,30196,24567,17669,26449,14593,32397,24944,9,10,8,6,9,5,10,8
E01027575,24409,21906,22675,20788,15695,17523,31929,20583,8,7,7,7,5,6,10,7
E01027576,31645,30588,29040,24558,32071,20160,29320,28745,10,10,9,8,10,7,10,9
E01027577,25163,22424,24782,19519,30503,30612,15416,10052,8,7,8,7,10,10,5,4
E01027578,16049,19309,19879,14116,16997,31981,12167,1841,5,6,7,5,6,10,4,1
E01027579,5982,5562,5587,8244,3364,13685,14348,5468,2,2,2,3,2,5,5,2
E01027580,6454,6092,4406,3956,4034,17962,17193,20882,2,2,2,2,2,6,6,7
E01027581,11638,10087,9030,12440,12164,28441,16826,6014,4,4,3,4,4,9,6,2
E01027582,19553,20050,19711,18065,12955,23950,15658,12609,7,7,7,6,4,8,5,4
E01027583,26791,22510,23897,21038,24974,32018,30333,11943,9,7,8,7,8,10,10,4
E01027584,19521,18275,18334,16092,18913,18395,21023,12336,7,6,6,5,6,6,7,4
E01027585,22918,29251,26431,24105,29432,1045,32030,17003,8,10,9,8,10,1,10,6
E01027586,23429,24269,27223,23379,28352,9111,31529,4771,8,8,9,8,9,3,10,2
E01027587,21814,16112,20157,18372,9821,31251,28225,31927,7,5,7,6,4,10,9,10
E01027588,28826,27459,26448,23946,19660,27327,20861,25864,9,9,9,8,7,9,7,8
E01027589,25550,22785,21982,21576,22066,17943,22939,24257,8,8,7,7,7,6,8,8
E01027590,17646,13764,13550,15846,19379,19746,18150,21679,6,5,5,5,6,7,6,7
E01027591,29042,28095,30330,29278,29814,6593,29692,22405,9,9,10,10,10,3,10,7
E01027592,22145,29537,28576,27728,29680,270,26891,20890,7,10,9,9,10,1,9,7
E01027593,23066,23032,24879,27378,21089,7035,27536,11081,8,8,8,9,7,3,9,4
E01027594,14499,11828,11530,13401,7042,28643,20216,26619,5,4,4,5,3,9,7,9
E01027595,27431,23198,22367,25382,26927,20833,22575,23870,9,8,7,8,9,7,7,8
E01027596,31289,29119,26469,26758,29027,26700,26565,27966,10,9,9,9,9,9,9,9
E01027597,29251,29253,26610,28017,28807,12315,24630,22488,10,10,9,9,9,4,8,7
E01027598,31599,30704,24934,28315,30380,24004,29145,29752,10,10,8,9,10,8,9,10
E01027599,12955,9587,9108,11959,7188,29823,25558,24898,4,3,3,4,3,10,8,8
E01027600,22141,26087,29850,28791,26334,1088,27194,12713,7,9,10,9,9,1,9,4
E01027601,23668,23579,23373,26262,25759,3254,31235,21861,8,8,8,9,8,2,10,7
E01027602,27052,30932,29790,29780,20856,2907,31195,27933,9,10,10,10,7,1,10,9
E01027603,27401,25130,23780,27399,23860,11607,28569,25184,9,8,8,9,8,4,9,8
E01027604,22105,29146,22753,24522,27519,1507,32258,14384,7,9,8,8,9,1,10,5
E01027605,21897,18955,17116,17566,24668,28638,20621,13966,7,6,6,6,8,9,7,5
E01027606,31766,30672,26525,25396,27898,27927,29809,31795,10,10,9,8,9,9,10,10
E01027607,31353,31511,24527,24773,28577,23174,31176,32330,10,10,8,8,9,8,10,10
E01027608,13441,13193,12936,13355,6040,28987,10765,18260,5,5,4,5,2,9,4,6
E01027609,11734,9213,10601,12772,4111,22607,16026,32031,4,3,4,4,2,7,5,10
E01027610,20314,17380,17790,21054,11681,20083,22772,23968,7,6,6,7,4,7,8,8
E01027611,26910,25655,19757,25628,24371,24926,15923,27604,9,8,7,8,8,8,5,9
E01027612,10965,8910,7262,10743,4675,26880,22711,30236,4,3,3,4,2,9,7,10
E01027613,22048,29133,30670,30030,29912,330,28938,13058,7,9,10,10,10,1,9,5
E01027614,29880,27254,25440,24243,22845,20690,31421,32065,10,9,8,8,8,7,10,10
E01027615,32270,32167,29373,28365,27921,24233,32429,31504,10,10,10,9,9,8,10,10
E01027616,24523,18149,19238,19521,20078,26831,27986,28772,8,6,6,7,7,9,9,9
E01027617,20769,25651,25572,26245,27475,876,30404,12352,7,8,8,9,9,1,10,4
E01027618,29767,29127,27164,28813,31124,7530,32374,28738,10,9,9,9,10,3,10,9
E01027619,27067,28743,31409,31108,25346,2283,32127,25048,9,9,10,10,8,1,10,8
E01027620,23660,20740,25208,25579,19337,28229,17500,8489,8,7,8,8,6,9,6,3
E01027621,25120,20422,22802,27156,19014,15971,23193,24121,8,7,8,9,6,5,8,8
E01027622,23901,28158,26975,30923,25251,1984,29129,14676,8,9,9,10,8,1,9,5
E01027623,31626,30351,28087,27535,31178,25870,24586,25829,10,10,9,9,10,8,8,8
E01027624,32141,31512,29924,29523,30790,18750,31799,29487,10,10,10,10,10,6,10,10
E01027625,9881,6322,7015,10200,4905,28195,22409,27225,4,2,3,4,2,9,7,9
E01027626,20726,22398,19747,20387,28794,3827,15716,24564,7,7,7,7,9,2,5,8
E01027627,23574,29667,26670,29083,28613,2097,27749,10682,8,10,9,9,9,1,9,4
E01027628,19853,26687,29348,26831,21619,415,29105,12347,7,9,10,9,7,1,9,4
E01027629,7260,6817,8442,9435,1422,5391,24652,24274,3,3,3,3,1,2,8,8
E01027630,12603,15464,14853,11299,11028,14839,8303,6998,4,5,5,4,4,5,3,3
E01027631,25250,25641,20541,26396,22877,11553,26156,18223,8,8,7,9,8,4,9,6
E01027632,23557,22918,25342,25663,17280,14840,22064,11261,8,8,8,8,6,5,7,4
E01027633,22805,28681,28355,30151,27930,728,31601,14487,8,9,9,10,9,1,10,5
E01027634,25019,27405,25290,29150,28604,2271,30626,21004,8,9,8,9,9,1,10,7
E01027635,26380,28384,28806,29923,20788,4212,28341,22393,9,9,9,10,7,2,9,7
E01027636,19842,26231,26852,27323,27613,278,29578,12803,7,9,9,9,9,1,10,4
E01027637,21431,28078,28678,29164,29577,325,30017,13468,7,9,9,9,10,1,10,5
E01027638,27289,24311,21325,20110,21403,30559,27513,24666,9,8,7,7,7,10,9,8
E01027639,30579,29460,29761,28061,24963,15498,29903,25114,10,10,10,9,8,5,10,8
E01027640,24151,22695,22742,15856,16219,31856,29256,14405,8,7,8,5,5,10,10,5
E01027641,32340,31890,29783,30164,29860,23273,31134,31775,10,10,10,10,10,8,10,10
E01027642,28337,31019,30153,27508,31365,4086,32050,19621,9,10,10,9,10,2,10,7
E01027643,24054,24107,26711,24353,26460,3366,31554,17779,8,8,9,8,9,2,10,6
E01027644,27065,20978,28527,21999,24908,16915,29799,18734,9,7,9,7,8,6,10,6
E01027645,24669,21313,24008,20318,18368,29627,23550,13877,8,7,8,7,6,10,8,5
E01027646,23987,26536,26869,27653,29005,1533,31626,19265,8,9,9,9,9,1,10,6
E01027647,23060,27932,30802,29543,28938,1041,29723,11344,8,9,10,10,9,1,10,4
E01027648,19977,15440,17797,18612,17797,19445,25717,16626,7,5,6,6,6,6,8,6
E01027649,13809,13870,9471,9835,13503,22709,21513,13753,5,5,3,4,5,7,7,5
E01027650,24847,22089,20444,22635,18763,27488,23114,18232,8,7,7,7,6,9,8,6
E01027651,7374,6957,6018,5171,2477,21806,22717,19132,3,3,2,2,1,7,7,6
E01027652,22501,20256,16977,14205,31341,16379,30588,17646,7,7,6,5,10,6,10,6
E01027653,18439,16825,10662,11339,29972,18949,21960,26537,6,6,4,4,10,6,7,9
E01027654,29511,31221,31979,27426,31680,5140,29238,24204,10,10,10,9,10,2,10,8
E01027655,30434,30764,31029,25907,32164,14412,23127,20501,10,10,10,8,10,5,8,7
E01027656,22570,22602,15008,23387,31816,20487,14952,14558,7,7,5,8,10,7,5,5
E01027657,20203,20695,19486,16163,21989,27974,19133,5930,7,7,6,5,7,9,6,2
E01027658,16645,17302,17058,12855,18438,23217,14634,6252,6,6,6,4,6,8,5,2
E01027659,17261,20966,13191,12835,26192,22105,16918,5548,6,7,5,4,9,7,6,2
E01027660,27409,24943,23393,21026,31246,19487,21242,21397,9,8,8,7,10,6,7,7
E01027661,18190,14956,17722,17799,14210,20721,12782,22205,6,5,6,6,5,7,4,7
E01027662,32327,31931,31067,28468,31879,22250,32196,27927,10,10,10,9,10,7,10,9
E01027663,28127,27150,27382,21894,21334,21111,20394,24576,9,9,9,7,7,7,7,8
E01027664,29503,31300,30674,31334,26705,6081,32307,21599,10,10,10,10,9,2,10,7
E01027665,28835,28370,31538,28828,29277,6839,31714,17245,9,9,10,9,10,3,10,6
E01027666,22307,25775,30189,30109,24716,1270,30764,11064,7,8,10,10,8,1,10,4
E01027667,22948,27456,28246,26728,25247,1696,21407,18955,8,9,9,9,8,1,7,6
E01027668,21449,19010,18815,21912,14932,24754,27641,11939,7,6,6,7,5,8,9,4
E01027669,15479,12612,12877,11983,22522,28699,16955,8145,5,4,4,4,7,9,6,3
E01027670,30610,29242,30241,27116,26001,17769,26145,24711,10,10,10,9,9,6,9,8
E01027671,31921,31878,27411,24553,30660,23039,30884,32230,10,10,9,8,10,8,10,10
E01027672,31608,29320,26144,25979,29923,26300,31507,29146,10,10,9,8,10,9,10,9
E01027673,22602,18953,22784,21560,27696,28091,14804,8266,7,6,8,7,9,9,5,3
E01027674,29813,30520,31570,24816,31495,5554,31449,30676,10,10,10,8,10,2,10,10
E01027675,31062,27417,26983,26920,30585,23050,29179,26348,10,9,9,9,10,8,9,9
E01027676,15043,12069,16214,12535,8236,18852,24701,16986,5,4,5,4,3,6,8,6
E01027677,19356,22269,16826,16204,29001,17892,9919,10092,6,7,6,5,9,6,4,4
E01027678,12384,12920,10163,8090,24217,20338,9888,7163,4,4,4,3,8,7,4,3
E01027679,22845,23377,19850,20797,31827,25031,11220,9723,8,8,7,7,10,8,4,3
E01027680,23932,22221,25826,18634,26155,23417,22776,7069,8,7,8,6,9,8,8,3
E01027681,20397,25103,29171,28656,23477,794,31843,9022,7,8,9,9,8,1,10,3
E01027682,25622,30859,28741,30132,26251,2107,32388,15820,8,10,9,10,9,1,10,5
E01027683,31375,28514,30845,29762,29910,16000,27645,27987,10,9,10,10,10,5,9,9
E01027684,20209,22151,26604,28916,26905,599,26640,16552,7,7,9,9,9,1,9,6
E01027685,26335,18900,28033,25821,18660,21938,29887,17460,9,6,9,8,6,7,10,6
E01027686,19480,24820,23566,26064,20434,2425,31161,6343,6,8,8,9,7,1,10,2
E01027687,27809,29255,25460,26147,25852,7894,31393,21684,9,10,8,9,8,3,10,7
E01027688,24222,24766,26315,24130,26288,5586,24530,15092,8,8,9,8,9,2,8,5
E01027689,20555,16521,21160,17371,11320,24873,23641,21203,7,6,7,6,4,8,8,7
E01027690,28348,27464,23278,20182,20428,31087,29356,21881,9,9,8,7,7,10,10,7
E01027691,25776,23951,20147,26536,20561,23063,21944,19116,8,8,7,9,7,8,7,6
E01027692,19330,15092,15875,15778,25148,26611,20243,12525,6,5,5,5,8,9,7,4
E01027693,25277,30919,29950,30917,27990,1501,31697,14709,8,10,10,10,9,1,10,5
E01027694,24959,30124,31050,29236,28648,977,32478,18112,8,10,10,10,9,1,10,6
E01027695,24107,23994,29365,25251,28245,2277,31869,17525,8,8,10,8,9,1,10,6
E01027696,26179,30061,30082,30593,27090,2209,30497,17715,9,10,10,10,9,1,10,6
E01027697,31657,29048,30211,28053,28127,24647,30965,23048,10,9,10,9,9,8,10,8
E01027698,32080,29596,29270,26447,31556,28457,29455,27660,10,10,10,9,10,9,10,9
E01027699,31895,32392,32269,30348,32270,10170,32391,29907,10,10,10,10,10,4,10,10
E01027700,31813,31952,30729,29944,31532,12867,32217,27641,10,10,10,10,10,4,10,9
E01027701,23236,25948,28978,27662,24660,2776,32347,9668,8,8,9,9,8,1,10,3
E01027702,25595,17773,22497,28203,18211,29564,31398,16794,8,6,7,9,6,10,10,6
E01027703,20375,25609,29116,25041,27593,2023,18375,6971,7,8,9,8,9,1,6,3
E01027704,28816,29761,30634,28297,30939,7221,29393,15842,9,10,10,9,10,3,10,5
E01027705,20223,19754,18285,19294,14274,19295,22708,14108,7,7,6,6,5,6,7,5
E01027706,14938,13897,13475,14796,15359,21254,10158,12368,5,5,5,5,5,7,4,4
E01027707,21470,20134,20877,16987,17668,17028,21341,17508,7,7,7,6,6,6,7,6
E01027708,26329,24850,22432,21611,17965,18553,29062,25691,9,8,7,7,6,6,9,8
E01027709,30877,29144,27292,27546,22011,21685,30175,31839,10,9,9,9,7,7,10,10
E01027710,10820,9603,11752,8691,4129,16674,21534,19633,4,3,4,3,2,6,7,7
E01027711,14929,15736,17174,15503,4202,17789,26464,13561,5,5,6,5,2,6,9,5
E01027712,31411,28666,30545,27841,24035,18701,32084,32309,10,9,10,9,8,6,10,10
E01027713,25228,23808,22129,19718,27598,28327,11842,18970,8,8,7,7,9,9,4,6
E01027714,28410,23156,26102,21442,28777,19254,28919,23515,9,8,9,7,9,6,9,8
E01027715,31075,26919,29622,27395,19920,30130,29838,29958,10,9,10,9,7,10,10,10
E01027716,32159,32300,31147,30197,32183,13817,31412,32200,10,10,10,10,10,5,10,10
E01027717,31719,30466,29992,27635,31430,27176,30033,17705,10,10,10,9,10,9,10,6
E01027718,31883,27858,29149,28747,31166,22923,28572,31521,10,9,9,9,10,8,9,10
E01027719,30939,28122,26533,26576,31329,16223,32428,30107,10,9,9,9,10,5,10,10
E01027720,16682,11810,14640,18620,10236,26683,22015,18616,6,4,5,6,4,9,7,6
E01027721,31761,29180,29279,26321,28288,25126,28985,29951,10,9,10,9,9,8,9,10
E01027722,31297,30625,30861,25788,29596,12072,31878,32214,10,10,10,8,10,4,10,10
E01027723,12522,9491,8979,13291,10001,26474,26885,11179,4,3,3,5,4,9,9,4
E01027724,21526,29721,31739,31201,30161,115,20460,17356,7,10,10,10,10,1,7,6
E01027725,28503,23631,27652,23380,28835,26588,21859,17046,9,8,9,8,9,9,7,6
E01027726,18443,18531,16651,12592,17165,26345,19438,11361,6,6,6,4,6,9,6,4
E01027727,18048,16402,17689,13752,14556,22459,19165,14336,6,6,6,5,5,7,6,5
E01027728,21359,20306,16649,19388,15138,26955,23151,16988,7,7,6,6,5,9,8,6
E01027729,14301,15183,17489,10885,9317,25935,12651,7568,5,5,6,4,3,8,4,3
E01027730,29444,28629,25179,25326,32065,18815,28399,16538,10,9,8,8,10,6,9,6
E01027731,30130,26728,26838,24604,31746,29373,29603,14934,10,9,9,8,10,10,10,5
E01027732,30234,30168,24873,23541,32388,26846,29440,16060,10,10,8,8,10,9,10,5
E01027733,31741,29328,29233,27530,31700,25016,26039,26065,10,10,9,9,10,8,9,9
E01027734,22513,30748,32180,31452,29847,554,28668,8925,7,10,10,10,10,1,9,3
E01027735,23610,31011,28857,26090,30045,1206,29911,12703,8,10,9,9,10,1,10,4
E01027736,18208,26482,26717,29981,21258,230,28638,8380,6,9,9,10,7,1,9,3
E01027737,29285,31496,31105,30615,25669,5797,29569,23355,10,10,10,10,8,2,10,8
E01027738,18730,19778,20456,14760,13207,29552,15287,8935,6,7,7,5,5,10,5,3
E01027739,20052,20025,18471,20777,20086,30574,12356,7783,7,7,6,7,7,10,4,3
E01027740,2135,3090,909,1160,3759,19228,8828,9982,1,1,1,1,2,6,3,4
E01027741,16633,15096,17688,13575,7536,15653,25954,22382,6,5,6,5,3,5,8,7
E01027742,19613,27746,28221,28212,23125,50,32348,15190,7,9,9,9,8,1,10,5
E01027743,22625,26599,26171,22120,22543,4486,15774,19449,7,9,9,7,7,2,5,6
E01027744,20562,27359,24836,25413,24385,750,32111,13631,7,9,8,8,8,1,10,5
E01027745,24715,23864,27065,18795,25444,6746,26338,21639,8,8,9,6,8,3,9,7
E01027746,27459,22425,24035,21709,19630,28698,26172,27373,9,7,8,7,7,9,9,9
E01027747,29562,24195,28713,24561,19507,25353,29952,28975,10,8,9,8,7,8,10,9
E01027748,25551,23733,20136,17322,15530,28163,28600,31657,8,8,7,6,5,9,9,10
E01027749,6681,6505,7965,8962,1064,20168,5206,29279,3,3,3,3,1,7,2,10
E01027750,22718,23461,23102,16333,10112,24866,19842,27128,7,8,8,6,4,8,7,9
E01027751,24145,25690,25204,23087,28590,2334,30731,24780,8,8,8,8,9,1,10,8
E01027752,17645,23067,27573,22891,23441,349,29304,8530,6,8,9,8,8,1,10,3
E01027753,21246,26824,26392,24196,11810,7229,27758,8523,7,9,9,8,4,3,9,3
E01027754,28845,31172,31374,23909,11567,19402,27995,28538,9,10,10,8,4,6,9,9
E01027755,29627,31479,32016,31021,8355,21401,31377,32474,10,10,10,10,3,7,10,10
E01027756,22579,23707,25962,25772,20814,4220,18093,21429,7,8,8,8,7,2,6,7
E01027757,28711,24630,27571,27513,14991,24743,29323,27425,9,8,9,9,5,8,10,9
E01027758,18916,26180,29956,27078,24306,402,26761,7548,6,9,10,9,8,1,9,3
E01027759,21138,24252,19174,19318,22249,5621,24457,18388,7,8,6,6,7,2,8,6
E01027760,18885,20634,29374,23959,15035,1664,31038,11227,6,7,10,8,5,1,10,4
E01027761,21789,23395,23842,22263,28090,2373,23539,20359,7,8,8,7,9,1,8,7
E01027762,19997,26246,27598,24924,26551,376,29296,13637,7,9,9,8,9,1,10,5
E01027763,18008,27894,23632,24753,24303,118,28754,11844,6,9,8,8,8,1,9,4
E01027764,17825,21862,26250,25542,24329,340,30510,9510,6,7,9,8,8,1,10,3
E01027765,23425,18702,18311,22530,16316,17651,31820,29443,8,6,6,7,6,6,10,10
E01027766,21086,16730,18504,13708,22766,20339,24039,22081,7,6,6,5,8,7,8,7
E01027767,29751,22120,25115,29452,23258,30753,29255,27486,10,7,8,10,8,10,10,9
E01027768,32097,29778,29650,25905,30825,23002,32474,31974,10,10,10,8,10,8,10,10
E01027769,15698,12726,11942,16013,16842,17703,13783,21815,5,4,4,5,6,6,5,7
E01027770,16789,15250,11994,11459,26766,20443,15556,15946,6,5,4,4,9,7,5,5
E01027771,29288,32118,32392,24107,9156,23563,29063,32358,10,10,10,8,3,8,9,10
E01027772,22224,24669,24388,20053,15148,3344,32209,30997,7,8,8,7,5,2,10,10
E01027773,17577,27167,26475,26316,24580,73,31205,6876,6,9,9,9,8,1,10,3
E01027774,19872,22267,25765,28736,21042,1097,30915,12827,7,7,8,9,7,1,10,4
E01027775,24843,28092,30046,27088,27156,2201,31808,14526,8,9,10,9,9,1,10,5
E01027776,18221,22028,26072,28612,20568,498,31863,10004,6,7,9,9,7,1,10,4
E01027777,17298,25789,29763,30479,22734,94,30138,4394,6,8,10,10,7,1,10,2
E01027778,17472,21514,24822,27366,23660,141,31753,11594,6,7,8,9,8,1,10,4
E01027779,14080,15901,20104,22559,19151,332,31101,7961,5,5,7,7,6,1,10,3
E01027780,17903,25364,29479,29650,20049,190,29136,7195,6,8,10,10,7,1,9,3
E01027781,23148,17828,21935,19138,14305,31357,28574,18774,8,6,7,6,5,10,9,6
E01027782,23505,23075,28915,27375,24667,5775,31543,7426,8,8,9,9,8,2,10,3
E01027783,27106,26499,26985,29298,20940,9607,27796,19658,9,9,9,10,7,3,9,7
E01027784,20699,13468,18122,20484,14418,29606,29697,19804,7,5,6,7,5,10,10,7
