ward_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E05004739,10.656157894736841,0,0,0.03542105263157894,0,0,0.03336842105263158,0,0,9.27878947368421,0,0,-1.9135263157894735,0,0,-0.32184210526315793,0,0,40.33500000000001,0.5,0.799168975069252,17.940052631578947,0,0
E05004741,5.712358918582971,0,0,0.06080546923555003,0,0,0.04078527035425731,0,0,4.718140149160969,0,0,-1.2608654443753884,0,0,-0.40404070851460533,0,0,13.072514294592914,0,0,13.028621504039776,0,0
E05004742,8.48000938797617,0,0,0.0770871998555696,0,0,0.05904152374074743,0,0,10.490757356923632,0,0,-1.174846001083228,0,0,-0.2680117349702113,0,0,11.238486549918758,0,0,8.519151832460734,0,0
E05004743,6.02398672985782,0,0,0.04064094786729858,0,0,0.040985781990521324,0,0,8.195743886255924,0,0,-1.69115355450237,0,0,-0.786114691943128,0,0,21.156402654028437,0,0.07582239960089796,10.52320739336493,0,0
E05004744,10.975256360424028,0,0,0.08558180212014135,0,0,0.06637031802120141,0,0,19.23615901060071,0,0.1704421610563511,-1.019259893992933,0,0,-0.3744938162544169,0,0,11.91811077738516,0,0,9.828667137809187,0,0
E05004745,5.881,0,0,0.062,0,0,0.046,0,0,8.003,0,0,-1.743,0,0,-0.326,0,0,9.751,0,0,10.967,0,0
E05004761,7.125825760420579,0,0,0.03610176492677432,0,0,0.03710176492677432,0,0,3.6830972587307547,0,0,-1.2073124295906872,0,0,-0.5594427337589186,0,0,21.733745399924896,0.5,0.44310927525347354,20.87667067217424,0,0.06413423720773954
E05004762,3.740862515163768,0,0,0.02462191670036393,0,0,0.02478447230084917,0,0,2.9872644561261623,0,0,-1.0236728669632025,0,0,-1.0966570966437525,0,0,23.61281924787707,0,0.08824568497669565,4.345705216336434,0,0
E05004763,12.586142980189493,0,0,0.09825236864771748,0,0.009868340100898227,0.07653266888150609,0,0.047264155220091565,12.901517534145441,0,0.019217293880696568,-0.4054072843607727,0,0,-0.06138144456749109,0,0,14.840486895533408,0,0,10.566382305893933,0,0
E05004764,13.822,0,0,0.087,0,0,0.073,0,0,9.47,0,0,-1.053,0,0,-0.2,0,0,35.184,0,0.8552631578947368,12.362,0,0
E05004765,9.076934190031153,0,0,0.058116692627206645,0,0,0.04500519210799585,0,0,10.531453790238837,0,0,-0.7167943925233645,0,0,-0.8031765316718588,0,0,29.903463265835928,0,0.4418337022462698,6.346873182762201,0,0
E05004766,7.555001485884101,0,0,0.07560772659732541,0,0,0.051167904903417535,0,0,4.867101040118871,0,0,-0.8299628528974741,0,0,-0.3713150074294205,0,0,14.634597325408619,0,0,9.856481426448736,0,0
E05004767,11.679605889014722,0,0,0.052919592298980744,0,0,0.0439841449603624,0,0,9.209862967157418,0,0,-1.0005537938844848,0,0,0.10914949037372594,0,0,33.95440770101925,0.5,0.5322763306908267,22.074165345413363,0,0
E05004768,10.230588434976005,0,0,0.06935479339810371,0,0,0.05518740489289476,0,0,5.506131335596394,0,0,-0.7694192906473136,0,0,-0.10155519138475946,0,0,14.990079012056654,0,0.016925214241268624,26.745941589605525,0,0.3180255302894952
E05004769,5.403941999230079,0,0,0.04385794944180675,0,0,0.04038444758116258,0,0,3.185742717823688,0,0,-1.0686568715513922,0,0,-0.7353689208263826,0,0,13.56693840626203,0,0,12.500476966508405,0,0
E05004770,19.68004491362764,0,0.14103394282250728,0.1387232245681382,0,0.2189054449944439,0.10698886756238005,0,0.25005404586321844,25.656994625719772,0,0.3121471865845034,-0.256499424184261,0,0,0.3325138195777351,0,0.0481750681887059,19.35716122840691,0,0,6.470367178502879,0,0
E05004771,5.565453813968458,0,0,0.03717895075635661,0,0,0.040490505310588995,0,0,0.9256997103315094,0,0,-1.3096813646604442,0,0,-0.4017438043128419,0,0,20.398692307692308,0,0,11.042977792082395,0,0
E05004772,12.151936901991208,0,0,0.08402637703646237,0,0,0.07032531678303594,0,0.025451526411062547,10.735320403413498,0,0,-0.5727098525989138,0,0,-0.6429350918024308,0,0,27.042972329971555,0,0.20815877941556757,10.181074734936644,0,0
E05004773,11.783664235548352,0,0,0.059050243111831435,0,0,0.04875040518638574,0,0,8.726926526202053,0,0,-0.8707817396002161,0,0,0.0010910318746623442,0,0.06175040518638572,25.871873851971905,0,0.25517003611134803,30.322436790923824,0,0.21645625408740649
E05004774,5.727,0,0,0.047,0,0,0.041,0,0,3.611,0,0,-1.326,0,0,-0.9570000000000001,0,0,25.731,0,0,9.324,0,0
E05004775,7.458354795050272,0,0,0.054832753286929624,0,0,0.03612857695282289,0,0,5.654439481825213,0,0,-0.9355380897138438,0,0,-0.4200274555297757,0,0,19.726632250580046,0,0.23399631619652375,19.500025715390564,0,0
E05004776,16.332631915694392,0,0,0.12431062601932004,0,0.05119347106946892,0.08375586501066365,0,0.02081492779747637,23.109947936268977,0,0.19622050987461123,-0.2556690503073642,0,0,-0.14105181282147786,0,0,17.48425417137122,0,0,11.927151298456907,0,0
E05004777,18.90961243307555,0,0.06214776605404051,0.1268985722784057,0,0.07444073076802653,0.11129223676383104,0,0.17278444847991484,26.046776621058896,0,0.17968510285231218,-0.10910945865556215,0,0.13590555433795673,-0.4076125817965497,0,0,19.255343842950623,0,0,8.327694973230221,0,0
E05004778,20.391001231337544,0,0.24344434273308327,0.11539987686624595,0,0.1716662751229312,0.10024349699861475,0,0.22499858234164755,26.3868430044636,0.2,0.36323444828787377,-0.25214745267046323,0,0.03018599677583984,2.4565183931046905e-4,0,0.06559991251022738,31.153012313375402,0.2,0.4792317101820273,6.5960155456364475,0,0
E05004779,11.837271399317405,0,0,0.08692095563139932,0,0.06684210526315788,0.0725023890784983,0,0.047894736842105254,13.856064163822525,0,0.15210526315789472,-0.7082027303754266,0,0,-0.10967836177474403,0,0,18.731367645051197,0,0,6.251587167235495,0,0
E05004780,20.90626830122592,0,0.10491750391741174,0.1402863397548161,0,0.25283113651027744,0.11003590192644483,0,0.2182878606323163,28.93032241681261,0,0.3585348880081113,-0.3106395796847636,0,0,-0.10458301225919442,0,0.091893262051802,25.55538353765324,0,0.24780901465572858,10.55741050788091,0,0
E05004781,5.609212861505299,0,0,0.04640488593497396,0,0,0.03807472606430753,0,0,8.910063589006647,0,0,-0.8249448536015808,0,0,-1.0928742590264056,0,0,17.19379252739357,0,0,10.136660319741333,0,0
E05004782,4.9882612729634435,0,0,0.03798738170347003,0,0,0.0336912228613843,0,0,11.097976247912415,0,0,-1.346860270922249,0,0,-0.8455626275746893,0,0,17.865659491556876,0,0,5.33606309148265,0,0
E05004783,11.540867779204108,0,0,0.08002824133504494,0,0,0.06416431322207959,0,0,21.755531450577664,0,0.154803729477738,-0.5943132220795893,0,0,-0.45387548138639283,0,0,17.293549422336326,0,0,12.724028241335045,0,0
E05004784,14.615,0,0,0.05899999999999999,0,0,0.041,0,0,4.703,0,0,-1.146,0,0,-0.317,0,0,39.304,1,1,46.457,1,1
E05004785,6.472375909361956,0,0,0.05622313655336911,0,0,0.04395813953488372,0,0,2.754305068574836,0,0,-1.1181117471675612,0,0,-0.4935248658318426,0,0,18.976861419200954,0,0,12.776564818127609,0,0
E05004786,14.53526183525828,0,0.021774737643703107,0.10566950120573677,0,0.09592654691685423,0.07916689935270974,0,0,10.019136184795025,0,0.021774737643703107,-0.7202568853915472,0,0,0.24638735880187843,0,0.1700783561900054,25.7442820154842,0,0.2789159725051937,8.651633202183017,0,0
E05004787,5.446699073452397,0,0,0.04244568282529878,0,0,0.04065301463676648,0,0,1.000357056532832,0,0,-1.5390147710487445,0,0,-0.2990330334362831,0,0,16.97554908016651,0,0,18.172084597824625,0,0.11347204455344077
E05004789,14.16199512754371,0,0,0.09870206362854687,0,0.012919174548581238,0.07660991688162797,0,0.03739761053536677,9.92760404127257,0,0,-0.965755517340212,0,0,0.3148670106047578,0,0.28708157970161857,25.494796216680996,0,0.2197081805976678,9.167703640011466,0,0
E05004790,6.982142200663773,0,0,0.05176704110288486,0,0,0.045534975746744956,0,0,4.666407965279551,0,0,-1.388422006637733,0,0,-0.47957212152157264,0,0,22.516124329844267,0,0.1593143248726872,5.872472555527189,0,0
E05004791,3.7421165162808947,0,0,0.03602602327710213,0,0,0.026573558258140447,0,0,1.1581856937361057,0,0,-1.6781212240094157,0,0,-1.0516406433895644,0,0,19.928116516280895,0,0,4.869592650712698,0,0
E05004792,3.921086092715232,0,0,0.027343487858719647,0,0,0.02422207505518764,0,0,0.9358635761589403,0,0,-1.8361368653421632,0,0,-1.226365268579838,0,0,24.877713907284768,0,0.26453777932690437,6.3628512141280344,0,0
E05004793,3.061723873931351,0,0,0.028365063161924206,0,0,0.025605333673599594,0,0,0.472552762536685,0,0,-1.8992605588873293,0,0,-0.4309347964782443,0,0,16.592772361873166,0,0,8.00937909914508,0,0
E05004794,12.42002270606532,0,0,0.08694909279419387,0,0,0.06184582685329187,0,0,12.587138413685848,0,0,-0.9365713841368585,0,0,0.1881065837221358,0.16666666666666666,0.15510627268014515,23.8571166407465,0,0.22209598646694492,11.733087817522033,0,0
E05004795,6.4383413236846065,0,0,0.05601522689582391,0,0,0.049442786069651745,0,0,2.03834268053671,0,0,-1.4327516960651288,0,0,-0.771552389567315,0,0,23.21341308608473,0,0.14978576019424406,6.826940750791497,0,0
E05004796,3.6404661774516347,0,0,0.03326577718478986,0,0,0.027780520346897934,0,0,0.9439918612408273,0,0,-1.8563887925283522,0,0,-0.6394417611741161,0,0,18.068426150767177,0,0,9.15152981987992,0,0
E05004797,10.873698004201682,0,0,0.06789508928571429,0,0,0.06344642857142857,0,0,9.511115283613444,0,0,-1.0237518382352941,0,0,0.10017082457983194,0,0,23.35219524684874,0,0.1582592741043786,12.569883272058824,0,0
E05004798,11.531688557993732,0,0,0.060576175548589344,0,0,0.04386974921630094,0,0,7.639668495297806,0,0,-1.2710702194357366,0,0,0.16985862068965515,0.25,0.22648902821316613,27.09221003134796,0.25,0.23858150470219433,19.764670062695924,0,0.14006558323708956
E05004799,9.746880707094357,0,0,0.0593018028564739,0,0,0.05618227581362679,0,0,1.6250970498712245,0,0,-1.0749372512292203,0,0,0.11589042378833993,0,0.1281928920873948,18.264611215172092,0,0,25.04386864902833,0,0.13978822906012395
E05004800,5.821625420617926,0,0,0.0424522789843989,0,0,0.043763536249617624,0,0,4.284315539920465,0,0,-1.2808508718262466,0,0,-0.36822330988069746,0,0,16.23780972774549,0,0,13.430700672988682,0,0
E05004801,6.006723821187998,0,0,0.04023127168809961,0,0,0.0355084711165544,0,0,2.6141645233721165,0,0,-1.4531931006327823,0,0,-0.4609154929577465,0,0.031164254788839815,24.99299163094509,0,0.15245216531837857,9.049891610532763,0,0
E05004802,14.849706994578868,0,0,0.11218140949358718,0,0.09372499077920902,0.07865172550575168,0,0.019890811916741472,10.544696813433823,0,0,-0.6857043501256115,0,0,0.3230507735025784,0,0.0891354725568383,22.46624315747719,0,0.19406981356604522,10.66416501388338,0,0
E05004803,4.755577257431296,0,0,0.025769068984856983,0,0,0.02865423443634324,0,0,0.5852438306225464,0,0,-1.9464269489624229,0,0,-0.4637212563095905,0,0,22.144995232753786,0,0.1459659208312424,14.173408160403815,0,0
E05004804,8.07079874401914,0,0,0.06022398325358851,0,0,0.03585885167464115,0,0,4.58320379784689,0,0,-1.4194928229665071,0,0,-0.4900502392344498,0,0,28.5658038277512,0.25,0.4486157454041803,10.812397577751197,0,0
E05004805,18.179520858164484,0,0.12081817326391067,0.11319249106078666,0,0.07783937645066179,0.09010458879618594,0,0.1723927294398093,23.086650774731826,0,0.12081817326391067,-0.10415747914183553,0,0.1036266545386111,-0.15260935637663883,0,0,26.29934862932062,0.4,0.4283373063170441,9.64530303933254,0,0
E05004806,30.508686363014636,0,0.3564679034475808,0.1881810969771577,0,0.396579775248544,0.13196826699493913,0,0.31953149183998153,36.556000547120775,0,0.5127669913396539,0.2810336479277801,0,0.15973227076719287,0.9904052797154972,0.25,0.8425033655126737,25.439856244015864,0,0.15973227076719287,13.552794966488852,0,0
E05004807,16.525909248055314,0,0,0.099904926534140015,0,0,0.07608182080092192,0,0,28.912485594929414,0,0.26544564739419846,-0.22071737251512533,0,0,-0.0821534140017286,0,0,24.33206323825987,0,0.12834728350695235,10.634840968020741,0,0
E05004808,17.927948368651194,0,0,0.11183652875882946,0,0,0.09315691220988902,0,0.03768123639067393,21.04088479650185,0,0.025349195390089747,-0.04821358896737303,0,0,-0.21750420450723174,0,0,27.265178943827785,0.25,0.3975870554286827,7.767059872182979,0,0
E05004810,22.25846266334785,0,0.0990751809517571,0.1396897946484132,0,0.06217821701110274,0.11410407591785937,0,0.18959977729014502,30.248226509023024,0,0.30903407788294623,-0.12247837585563162,0,0.012982265090230226,0.2610171126322339,0.25,0.2596453018046049,22.044271157436217,0,0.02655364687387416,13.897338985687616,0,0
E05004811,17.655338192077114,0,0.028923549027735654,0.1082654284706712,0,0.06678710411858962,0.07946702715410837,0,0.03838943780044915,18.706056071470552,0,0.09518477043673011,-0.23390325614200072,0,0.012137063594686711,0.5370940402021864,0,0.261816584484604,21.828992711884332,0,0.03263164081592248,16.720698601151994,0,0
E05004812,22.20473592049219,0,0,0.12569616658778987,0,0,0.10645259504653733,0,0.05270090749827715,26.757126518378296,0,0.17533149010718937,0.1464830414891939,0,0,0.4817523268654362,0,0.17005670826379715,25.853135825840038,0,0.14832573625260498,12.147012462533525,0,0
E05004813,21.864193620844564,0,0,0.14211380652890085,0,0.09258602481045379,0.10558879904162924,0,0.13845975000394065,29.903497005091342,0,0.20297796377736788,0.013597484276729573,0,0,0.14600988319856245,0.25,0.2392932015573525,20.83028736148547,0,0.05321873867057579,14.658956424079065,0,0.11062680285619708
E05004814,20.243025843007185,0,0,0.13124170812603647,0,0.021462497454249215,0.10502736318407961,0,0.07901428529865293,26.753878662244333,0,0.13687629105932322,-0.042659342177998896,0,0,0.29128537866224435,0,0.02876334700765178,22.19444845218353,0,0.08154548892962088,7.643508015478164,0,0
E05004815,23.14090153412649,0,0.05514492634215469,0.14842955541640573,0,0.12059165211086575,0.11352723857232311,0,0.18902217974491645,32.272885723231056,0,0.33990005932175454,0.04131668753913588,0,0,0.6419517845961177,0,0.4157799986817387,16.088845335003132,0,0,12.555402629931123,0,0
E05004816,18.553541993655035,0,0,0.11575304725329771,0,0,0.09140006678911337,0,0.012464518283519771,26.962617966271498,0,0.1512452654427854,-0.049114042411086974,0,0,-0.5463068959759559,0,0,25.99282851895141,0,0.24519250204321955,13.316686258139924,0,0
E05004817,16.495708304969366,0,0,0.09215044247787611,0,0,0.07394843430905378,0,0,15.854942137508507,0,0,-0.24682522123893805,0,0,0.06362746766507829,0,0,35.60385006807352,0,0.9003744043567051,7.147277739959155,0,0
E05004964,22.888793484340045,0,0.2748785764747439,0.12353313758389262,0,0.24602834687389616,0.09780564876957494,0,0.20275300247262448,21.942973154362416,0,0.23160323207347228,-0.00772902684563761,0,0.26045346167432004,1.1955198545861299,0.5,0.7975214882844696,15.760196588366892,0,0,19.97410808165548,0,0
E05004965,11.142,0,0,0.044,0,0,0.046,0,0,16.416,0,0,-0.9359999999999999,0,0,0.813,0,0.6657894736842105,24.038,0,0,9.475,0,0
E05004966,29.52047440699126,0,0.28414700922092995,0.17137827715355805,0,0.34466346890947713,0.14161839367457343,0,0.3896959940425345,38.89288576779026,0,0.6130889020303568,0.30890678318768205,0,0.10424086120419648,0.9445486891385768,0.3333333333333333,0.7793739185667039,14.521114232209738,0,0,20.0925139409072,0,0.035900300063517084
E05004967,12.80372426746807,0,0,0.07123215627347859,0,0,0.05701252191334835,0,0,14.509299524167293,0,0,-0.3038432256448785,0,0,0.4818276984723266,0,0.23655080601579073,15.912551965940395,0,0,20.389399198597545,0,0.03769886775541407
E05004968,8.148,0,0,0.03649086623453152,0,0,0.047188862698880375,0,0,17.04431319976429,0,0,-0.7783149675898644,0,0,0.21634737772539778,0,0.02358573954036532,8.639310842663523,0,0,15.83357984678845,0,0
E05004969,6.949574303405573,0,0,0.03855550641309156,0,0,0.03906169836355595,0,0,9.373309818664307,0,0,-0.9042894736842105,0,0,0.00918288367978771,0,0,17.46222821760283,0,0,11.003419062361788,0,0
E05004970,10.327641564245809,0,0,0.04832,0,0,0.04979843575418995,0,0,14.753508379888267,0,0,-0.5597291620111732,0,0,0.018457206703910618,0,0,22.459540111731847,0,0.18641987650690972,16.361708603351957,0,0.08524728021170243
E05004971,31.00196889671361,0.25,0.3906736471460341,0.19244178403755868,0.25,0.4017095997034841,0.1218306338028169,0,0.3313133185075364,39.47341819248826,0.25,0.5792537682233754,0.1373329812206573,0,0.2040801828514949,1.1394613849765258,0.5,0.8799437855201384,20.141466666666666,0,0.17152674820854955,21.601613145539908,0,0
E05004972,23.012734028367074,0,0.05060549604098741,0.13439156261365015,0,0.075561631074899,0.09530149108982908,0,0.075561631074899,30.19446660201237,0,0.24949977987762467,-0.15951303188265245,0,0,0.8896929324766638,0.4,0.6283645226534635,12.835088253121592,0,0,28.508164504788457,0.2,0.3583659263323784
E05004973,14.449093418996354,0,0,0.09008369508595243,0,0,0.08086195520055564,0,0.01226775481854487,19.882832957110608,0,0,-0.18927643688140305,0,0,0.05941691265844766,0,0,15.195525438444175,0,0,12.775482722694914,0,0
E05004974,23.540592610898308,0,0.10875220300844783,0.12912442851847275,0,0.07986694154142304,0.09493278141603856,0,0.03551087034279135,25.672720004942544,0,0.24821775803650975,0.047903620412702325,0,0.0968036054550066,1.114901890522674,0.8,0.9540922304525679,14.898532682565179,0,0,26.73860348449277,0,0.14678116891140489
E05004975,32.0221533636167,0,0.4164882111183214,0.18843705386112913,0,0.37911500848161933,0.1270138438243565,0,0.27788204287487045,41.399227774172616,0.25,0.6716975761922652,0.1397924507895306,0,0.08059957648826803,1.3938215444516546,0.75,0.8253819574894407,20.634472420506164,0,0,20.385749296993296,0,0.050583182485740626
E05004976,7.350825288919103,0,0,0.04369000679809654,0,0,0.045587355540448675,0,0,17.60111148878314,0,0,-0.714668252889191,0,0,-0.04988783140720599,0,0.04890157071809363,2.7275329707681846,0,0,10.720513256288239,0,0
E05004977,11.307808199811499,0,0,0.039023798303487275,0,0,0.042758246936852026,0,0,9.3150150801131,0,0,-0.5560419415645618,0,0,0.3395454759660697,0.3333333333333333,0.2975966069745523,26.331644439208297,0,0.4516785306810853,24.14907917059378,0,0.033955057294508643
E05004978,29.944351539589444,0,0.4098298348510573,0.18044782502443793,0,0.39093224263003545,0.13728457966764415,0,0.41842491125173636,42.384792521994136,0.4,0.5376720301486855,0.2279712854349951,0,0.1759688352111951,1.0376454056695992,0.6,0.76292058959716,15.285549731182796,0,0,11.88226380742913,0,0
E05004979,34.20988588588589,0.2,0.5069294858768543,0.19633075933075933,0.2,0.4750118539592223,0.1505988845988846,0.2,0.4822597033123348,42.349564993565,0.2,0.6517841149420096,0.3826111826111826,0,0.17696756907283223,1.5136244816244817,1,1,15.989059774059774,0,0,15.164073931073933,0,0
E05004980,20.696489057615008,0,0.22193002045085916,0.11393479231799912,0,0.17093333490044896,0.08909691826708352,0,0.23892891563432922,27.248665252344793,0,0.25592781081779925,-0.15207525681107642,0,0,1.047188923626619,0.6666666666666666,0.6469405984814649,10.057663912460919,0,0,18.991377847253236,0,0
E05004981,13.741433004433004,0,0,0.07610596310596311,0,0,0.061556127556127556,0,0,14.345922207922207,0,0,-0.5426230516230517,0,0,0.7695504075504076,0,0.6093984962406015,13.070909337909338,0,0.030019493177387904,19.69439696839697,0,0.10353210353210351
E05004982,4.795375766215253,0,0,0.03621539558089808,0,0,0.03866571632216679,0,0,7.500827512473272,0,0,-0.8629017818959374,0,0,-1.1612444761225944,0,0,15.578194725588025,0,0,9.931049180327868,0,0
E05004983,5.275,0,0,0.045,0,0,0.042,0,0,7.002,0,0,-1.002,0,0,-0.473,0,0,15.232,0,0,10.417,0,0
E05004984,4.542203570572729,0,0,0.04052468248262641,0,0,0.0386496525281572,0,0,4.694057991852384,0,0,-1.0642063263838966,0,0,-0.980043014617781,0,0,14.87421639108555,0,0,10.10506230529595,0,0
E05004985,12.045148778682456,0,0,0.06224130273871206,0,0,0.040536639526276834,0,0,11.229096225018504,0,0,-0.8546513693560326,0,0,-0.16135529237601778,0,0,29.865942264988895,0.5,0.463360473723168,29.502071058475206,0.5,0.463360473723168
E05004986,9.2899098621421,0,0,0.034284199363732774,0,0,0.03644550488983151,0,0,8.883006244845058,0,0,-0.860802050194415,0,0,-0.470707434900436,0,0.026877019342275783,32.06651820431248,0.6666666666666666,0.6348533050547897,15.430317190997997,0.16666666666666666,0.18569577000117826
E05004987,14.88942428640542,0,0,0.08579293662312532,0,0,0.0739708111594904,0,0.04745202386711817,5.546812772133527,0,0,-0.4176190936945654,0,0,0.062314949201741646,0,0.2027495565231414,22.695173036606995,0,0,30.003258667956782,0,0.46375202641339675
E05004989,11.217004426177677,0,0,0.03850711349984192,0,0,0.030718937717356943,0,0,7.6408226367372745,0,0,-1.056073348087259,0,0,-0.48927062914954145,0,0.33628966504151614,36.34342554536832,0.5,0.5437875434713879,20.039193487195703,0,0.2847729503968584
E05004990,9.296491666666666,0,0,0.04459166666666667,0,0,0.04865833333333333,0,0,8.830816666666667,0,0,-0.9390499999999999,0,0,-0.35332499999999994,0,0.12173245614035086,25.010566666666666,0,0.2421271929824561,18.032516666666666,0,0.049495614035087704
E05004991,13.8680626203148,0,0.05921335725226323,0.08351081417732986,0,0.06899170982603149,0.05981791416600611,0,0.04943500467849501,11.11640505039067,0,0,-0.6013326916543993,0,0.06899170982603149,-0.05781621560412185,0.2,0.20643188766844073,26.524363265768315,0.2,0.2687610630017462,21.241942362133393,0,0.2037532257776135
E05004992,18.626139508613388,0,0,0.1019574508142709,0,0.03284036128162823,0.0729856914242681,0,0.01664511462219513,14.222072578367692,0,0,-0.24555954061941074,0,0,0.5350427374564624,0,0.29818492149605863,27.049400545985126,0,0.20816896802865673,30.197390473500896,0.16666666666666666,0.46074134078489076
E05004993,14.478303391537944,0,0,0.07900369375419744,0,0,0.07094895903290799,0,0,20.41843854936199,0,0.028069439044219,-0.689918233713902,0,0,-0.12154701141705844,0,0,22.934655809267966,0,0.1928285497154572,24.155643384822024,0,0.09679535894807535
E05004994,17.763697743248244,0,0,0.0904322974472808,0,0,0.06264724380318167,0,0,17.423611172770997,0,0,-0.8378353681095081,0,0,0.13555771365149835,0,0.015556788753237124,27.23017073621902,0.3333333333333333,0.47357809062055806,41.204388827229,0.6666666666666666,0.6365149833518313
E05004995,13.708691820009278,0,0,0.0824088449049018,0,0,0.07483593629194371,0,0,11.963834235348692,0,0,-0.39197804236895,0,0,0.029006494510592243,0,0,25.15419993814752,0,0.21328933126073257,13.850408844904901,0,0
E05004996,28.04596995668602,0,0.27005102609994713,0.1659340152981292,0.16666666666666666,0.2915930620025319,0.11493834669615703,0,0.18709626568494775,27.352037600221173,0.16666666666666666,0.18707953184038337,0.09784747949497744,0,0.07882198584656275,0.9082925997603908,0.3333333333333333,0.6322497562679161,24.168212238503365,0,0.023700944370880186,29.328466132153718,0.16666666666666666,0.3010166416871595
E05004997,13.672999999999998,0,0,0.065,0,0,0.064,0,0,14.717000000000002,0,0,-0.668,0,0,0.145,0,0,29.625,0,0.4289473684210525,22.264,0,0
E05004999,19.13284179030046,0,0,0.10232414910858996,0,0.035614078832538254,0.07475688816855754,0,0,16.444342974691434,0,0.0970849546256865,-0.5212363795038024,0,0,-0.02776100236878196,0,0,30.724412417404313,0.4,0.5754611250729991,35.580639197107594,0.4,0.44333624236379504
E05005000,17.86352200996678,0,0.04691516217870256,0.09690697674418605,0,0,0.07769289867109634,0,0.06547500655709039,16.354698193521596,0,0.04691516217870256,-0.30452512458471764,0,0,0.044687707641196006,0,0.06540561068368596,25.554617005813952,0.2,0.34282271813254067,31.81024802740864,0.4,0.4286752491694352
E05005001,25.97,0,0,0.08,0,0,0.057,0,0,14.515,0,0,-1.15,0,0,0.932,0,0.8552631578947368,49.016,1,1,59.186,1,1
E05005002,30.898988773055333,0.3333333333333333,0.5270227493352467,0.2107690457097033,0.3333333333333333,0.5188557801882412,0.13008259823576585,0,0.42190203857679487,54.975514434643145,0.6666666666666666,0.5601443464314354,0.09236968724939858,0,0.12958363229645883,0.30385044105854053,0,0.35457202549276157,22.627803528468323,0,0,5.276104651162791,0,0
E05005003,25.642773790103316,0,0.221676540453908,0.1495811854268624,0,0.17989754157007523,0.11079021207177814,0,0.13794739704072578,40.36759836867863,0.16666666666666666,0.5984573996164964,-0.02013061446438283,0,0,0.5914386079390974,0.16666666666666666,0.41168169199507737,21.64782077215878,0,0,20.203121587819464,0,0.08355599439054405
E05005004,35.3290171723908,0.25,0.5967945455502711,0.20103251083694562,0,0.5677554798968076,0.1602317439146382,0.25,0.6385242449237465,54.87803117705903,0.5,0.7632061564381108,0.4341470490163388,0,0.0929397518471069,0.6235050016672223,0,0.6125976202593846,25.529062687562522,0,0.14235359154805985,14.201744748249418,0,0
E05005006,11.121752140974966,0,0,0.07402025691699606,0,0,0.0551538208168643,0,0,13.533228425559948,0,0,-0.7901668313570488,0,0,-0.39962779973649537,0,0,21.39920075757576,0,0.1346703591983912,22.038512187088273,0,0.14700393523334024
E05005007,15.548343981929655,0,0,0.077,0,0,0.05379025492094224,0,0,27.54853468860923,0,0.1749673069411185,-0.5021903839948371,0,0,0.08842917070022586,0,0,28.143899322362053,0,0.3861500314193033,22.902212326556956,0,0.21840746590580998
E05005010,21.331,0,0,0.071,0,0,0.056,0,0,6.321,0,0,-1.239,0,0,0.038,0,0,50.874,1,1,54.597,1,1
E05005011,19.718,0,0,0.089,0,0,0.054,0,0,15.549,0,0,-1.2800000000000002,0,0,1.1550000000000002,1,1,29.887,0,0.4289473684210525,40.874,0,0.8552631578947368
E05005012,6.76839624430956,0,0,0.052775037936267075,0,0,0.03601593323216996,0,0,6.755853945371776,0,0,-1.4331439681335356,0,0,-0.024129931714719288,0,0.02047610015174504,18.13773198027314,0,0,11.208566388467375,0,0
E05005013,13.068321777246462,0,0,0.08351882845188284,0,0,0.06275114564654313,0,0,17.723531579996013,0,0.12270896907540815,-0.8121731420601713,0,0,-0.09385216178521616,0,0.07031228699363469,21.805660490137477,0,0.17927087593460636,13.467682606096831,0,0
E05005014,18.321699080157686,0,0,0.11839859833552342,0,0,0.08326325010950504,0,0,28.86395532194481,0,0.3718122507319547,-0.7837157249233464,0,0,0.48022382829610166,0,0.21061161445005414,22.52671835304424,0,0.12853009659496967,13.356265002190103,0,0
E05005016,12.860456109134045,0,0,0.0796751680506129,0,0,0.05578173190984579,0,0,17.088330565440884,0,0,-0.8750504151838672,0,0,0.3973230525899565,0,0.1339082433248007,22.22239818109925,0,0.2212399325716426,15.318939304072757,0,0
E05005017,13.732694740346204,0,0,0.07759503994673768,0,0,0.06282356857523302,0,0,20.761648302263648,0,0,-0.7540679094540613,0,0,0.051449733688415426,0,0.09215563459247318,24.80777696404794,0.25,0.31048339056696334,16.10892709720373,0,0
E05005018,10.240279851809632,0,0,0.049872043317184374,0,0,0.0351618694784839,0,0,10.190788258763181,0,0,-1.3294625249358791,0,0,-0.26811256768310054,0,0,36.60882958107723,0.5,0.8276424532405393,17.289462809917357,0,0
E05005021,8.254388758782202,0,0,0.06142177985948478,0,0,0.043350117096018735,0,0,8.138680093676816,0,0,-1.1061964871194379,0,0,-0.28354754098360657,0,0,24.86719531615925,0,0.0836194995685936,10.57032131147541,0,0
