iz_code,Proportion,Extent,Income_Proportion,Income_Extent,Employment_Proportion,Employment_Extent,Education_Proportion,Education_Extent,Health_Proportion,Health_Extent,Crime_Proportion,Crime_Extent,Housing_Proportion,Housing_Extent,Access_Proportion,Access_Extent
S02001911,0.4,0.7434957395957811,0.4,0.7140599833740323,0.4,0.7596515041305137,0,0.6437620148594585,0.6,0.7976450875461111,0,0.4948693302852392,0.8,0.9474028420013508,0,0
S02001912,0.8,0.8121487971165537,0.8,0.8246259987840889,0.6,0.7127122416188987,0.8,0.7365924092409241,1,1,0.4,0.5384776142087893,0.8,0.8121487971165537,0,0
S02001913,0.5,0.6930883501562124,0.25,0.7080231614996395,0.5,0.6504243270848353,0,0.37527337178562836,0.5,0.8886047524633501,0,0.1507660418168709,0,0.7315834534967555,0,0
S02001914,0.5555555555555556,0.8891849894801085,0.5555555555555556,0.8855564299824936,0.5555555555555556,0.8569619999036345,0.4444444444444444,0.6300338885052118,0.6666666666666666,0.8837656393042417,0.3333333333333333,0.6705764258066588,0.3333333333333333,0.8112619051443072,0,0.10353901996370232
S02001915,0.7142857142857143,0.8450211746865407,0.7142857142857143,0.8536510152753635,0.7142857142857143,0.7761655324185376,0.7142857142857143,0.885432462921182,0.7142857142857143,0.8932800421644413,0.2857142857142857,0.4871500166438584,0.8571428571428571,0.9892059954876651,0,0
S02001916,0.42857142857142855,0.5102244489697056,0.42857142857142855,0.5175634458568442,0.42857142857142855,0.5171597606595318,0.42857142857142855,0.7314609815829841,0.42857142857142855,0.5266140679805872,0.2857142857142857,0.5835314381060884,0.14285714285714285,0.7314843056166067,0,0
S02001917,0.5714285714285714,0.6751638659787919,0.7142857142857143,0.6874592479895675,0.42857142857142855,0.6535838890858966,0.42857142857142855,0.6747938091261625,0.5714285714285714,0.6779304270238735,0,0.3220015099692286,0.5714285714285714,0.7110668161383681,0,0
S02001918,0,0,0,0,0,0,0,0,0,0,0,0.14353125414291396,0,0.08633501259445842,0,0.20883269256264084
S02001919,0.4,0.8054804793315069,0.4,0.8100809598873601,0.2,0.8188985476194119,0.4,0.7191732602806813,0.8,0.9622580003366951,0.2,0.4462994138442937,0.4,0.6970814649301357,0,0
S02001920,0.5,0.6780045586406962,0.5,0.7084024036469126,0.5,0.5969436386241194,0.5,0.7982836027075563,0.5,0.7592450614725791,0.25,0.33661417322834647,0.5,0.5738447990053874,0,0
S02001921,0.5,0.6201722806045854,0.5,0.5795595330058738,0.5,0.5795595330058738,0.5,0.6066346980716816,0.6666666666666666,0.7563001938521186,0.16666666666666666,0.34066521884883905,0.8333333333333334,0.860834584383973,0,0
S02001922,0.6,0.832267135121346,0.6,0.8417115988914785,0.6,0.8210068296981713,0.2,0.6758224046567178,0.8,0.9739161187834093,0.4,0.579037812641319,0.4,0.7264908802077897,0,0
S02001923,0.8,0.811340206185567,0.8,0.811340206185567,0.8,0.811340206185567,0.2,0.6664243081931632,0.6,0.799680412371134,0.6,0.7742577319587629,0.6,0.8641193705914271,0,0
S02001924,0.5,0.6874146991920935,0.5,0.7587379402306064,0.5,0.7077927680602399,0.5,0.5645802285146547,0.5,0.6160914581535807,0.16666666666666666,0.5917503333594791,0.6666666666666666,0.8180517426203362,0,0
S02001925,0.3333333333333333,1,0,0.8552631578947368,0.3333333333333333,1,0,0.618421052631579,0,0.95,0.3333333333333333,1,1,1,0,0
S02001926,0.6666666666666666,0.8636524900163408,0.6666666666666666,0.8571484747066072,0.6666666666666666,0.8300864230974249,0.16666666666666666,0.46439613062208895,0.8333333333333334,0.974359254436939,0.3333333333333333,0.69999213541075,0.8333333333333334,0.9480338526875048,0,0
S02001927,0,0,0,0,0,0,0,0.01836905840126127,0,0,0,0.12563427370210098,0.6,0.889390381626469,0,0
S02001928,0,0.24252807343032906,0,0.33970803632457763,0,0.12403085636168343,0,0.23180939361390485,0,0.5060687432867883,0,0.22327018845815838,0.6666666666666666,0.978682745825603,0,0
S02001929,0.5,0.8430368785094154,0.5,0.9133597723085748,0.3333333333333333,0.7490397025891073,0.3333333333333333,0.6983778089112952,0.5,0.7956883142671182,0.5,0.6685765976458649,1,1,0,0
S02001930,0.16666666666666666,0.14054782218230805,0.16666666666666666,0.14054782218230805,0.16666666666666666,0.14054782218230805,0.16666666666666666,0.18184009642426677,0.16666666666666666,0.14054782218230805,0,0.35491692860350244,0.6666666666666666,0.9000023633398718,0,0
S02001931,0.4,0.3251420572204827,0.4,0.3478198565346321,0.4,0.27222719215413416,0,0.4868549442539303,0.4,0.37805692228683135,0,0.18874351838046483,1,1,0,0.2097514205722048
S02001932,0.14285714285714285,0.18070635534095583,0.14285714285714285,0.12041443729483922,0.14285714285714285,0.0984196974411998,0.14285714285714285,0.11537162331730527,0.14285714285714285,0.11308285734362608,0.7142857142857143,0.5927903871829105,1,1,0,0.2071960609132979
S02001933,0.16666666666666666,0.26374207188160675,0.16666666666666666,0.26374207188160675,0.16666666666666666,0.26374207188160675,0,0.19295602907904005,0.16666666666666666,0.26374207188160675,0.6666666666666666,0.8466752902340416,1,1,0,0
S02001934,0,0.2931091988526449,0,0.2606417183643519,0,0.2768754586084984,0,0.33465145754119136,0,0.19570675738776597,1,1,1,1,0,0.0520605696751384
S02001935,0,0.24983296056170548,0.16666666666666666,0.30963638251087644,0,0.24033719317120122,0,0.1527259515113766,0,0.29412672347895014,0,0.1269381765333182,1,1,0,0
S02001936,0,0.05305085933706138,0,0.07224514010222931,0,0.048252289145769386,0,0,0,0.07224514010222931,0.14285714285714285,0.16591563327609427,0.7142857142857143,0.9401820803316195,0,0
S02001937,0,0.026754326590810302,0,0.05326320064409024,0,0,0,0.03559061794190362,0,0,0,0.08409047188161278,0.875,0.9605868773734798,0,0
S02001938,0,0.6456555721048207,0.25,0.724959814779313,0.25,0.577664390733067,0,0.18471191989500227,0,0.9133156862455943,0.25,0.4507572517733111,1,1,0,0
S02001939,0.125,0.35137793822045366,0.25,0.443371210567338,0.125,0.36083685441194563,0.125,0.18231775854288879,0.25,0.2925885055585183,0,0.37008778766870404,0.875,0.9524240062353858,0,0
S02001940,0.6666666666666666,0.9533564192459079,0.6666666666666666,0.9320435334351408,0.6666666666666666,0.8771062310455338,0.6666666666666666,0.9687840104962038,0.8333333333333334,0.9758296947927644,0.16666666666666666,0.7276778224678982,1,1,0,0
S02001941,0.125,0.25477182553790584,0.125,0.3023514270680755,0.125,0.1766716676858317,0.25,0.44047803580824524,0.25,0.24267694364254325,0.25,0.5088098522447703,0.75,0.9142497049161677,0,0
S02001942,0.5714285714285714,0.7724782313451438,0.5714285714285714,0.7392437487643656,0.5714285714285714,0.7051445369916708,0.42857142857142855,0.7489036162184,0.7142857142857143,0.845694834833286,0.2857142857142857,0.6438931724214996,0.42857142857142855,0.7930533708106622,0,0
S02001943,0.8,0.8688033240997229,0.8,0.8925373961218837,0.8,0.833202216066482,0.6,0.6937063711911358,0.8,0.8806703601108034,0.4,0.6026654355186211,0.2,0.6736392736226531,0,0.05355186211141889
S02001944,0.8,0.9279476162934809,0.8,0.9518177311410394,0.8,0.9438610261918532,0.6,0.8694018012063124,0.8,0.9518177311410394,0,0.3377394034536892,0.4,0.8241749979343964,0,0.09171114599686027
S02001945,0.16666666666666666,0.33295023432269577,0.3333333333333333,0.3423343003793796,0.16666666666666666,0.32406006647952174,0.16666666666666666,0.17292721314556195,0.16666666666666666,0.2973895629499994,0,0.05168665359001162,0.3333333333333333,0.7058721619939158,0,0.30260984977507366
S02001946,0.25,0.40951569780765407,0.25,0.43073180047360776,0.25,0.38829959514170037,0,0.2898838896952104,0.25,0.6147192727828278,0,0.03448476052249635,0.5,0.5534145596211136,0,0.11370559926667176
S02001947,0.75,0.7827382769568934,0.75,0.8233338930272316,0.75,0.7143271461716937,0.5,0.7088403651239467,0.75,0.7143271461716937,0.25,0.32340487238979115,0.75,0.9451207412382464,0,0.15698116375625834
S02001948,0.5,0.7894796963034217,0.75,0.8542093238972103,0.5,0.7649915830699464,0,0.4152286313041088,0.75,0.7216057441253264,0,0.5758760478219046,0.75,0.9728931908753606,0,0
S02001949,1,1,1,1,0.8,0.9892475615420343,0.8,0.9892475615420343,1,1,1,1,1,1,0,0
S02001950,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06741596531061676,0,0
S02001951,0,0,0,0,0,0,0,0,0,0,0,0.11218684399079856,0.2,0.5327360376101467,0,0
S02001952,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.27048579285059576,0.7142857142857143,0.9222779680640649,0,0
S02001953,0,0.17419983424121066,0,0.1901544340476145,0,0.16186662111463296,0,0.03235238294076336,0.14285714285714285,0.24594903233561727,0,0.29500635830470506,0.7142857142857143,0.9554064570007781,0,0
S02001954,0,0.12904250364189515,0,0.13761359244467786,0,0.1603419912990912,0,0.03476052681128541,0,0.17189794765580868,0,0.12832304353427343,0.8,0.9534218949746801,0,0
S02001955,0.25,0.2363320079522863,0.25,0.261859762477765,0.25,0.2363320079522863,0,0,0.25,0.2363320079522863,0,0.06778997070210314,1,1,0,0
S02001956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21275157132880448,0,0
S02001957,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4928926150634813,0,0
S02001958,0,0,0,0,0,0.037043259714793365,0,0,0,0,0.14285714285714285,0.1771383592793423,0,0.12605663625567326,0,0
S02001959,0,0.16787420156340405,0,0.16787420156340405,0,0.2236257814184091,0,0,0,0.2236257814184091,0,0.1901748335054061,0,0.1790245175344051,0,0
S02001960,0,0,0,0,0,0,0,0,0,0,0,0.01602587800369684,0,0,0,0
S02001961,0.5,0.8580810993276885,0.75,0.9364089003910095,0.5,0.9121585698613183,0,0.3227256744212214,0.75,0.86430560634617,0.25,0.43618174913499674,1,1,0,0
S02001962,0,0.39220205028348887,0.4,0.47312295973884655,0.2,0.45263215165225357,0,0.1581948342019357,0,0.31005211614455064,0,0.06036481301185497,0.4,0.47312295973884655,0,0
S02001963,0.6,0.7822200193913433,0.6,0.90232768476043,0.6,0.7572080806911422,0.2,0.5310087839891177,0.6,0.8710439488878919,0.6,0.7407109676859182,0.8,0.8295298322793511,0,0
S02001964,0.16666666666666666,0.5562879346223879,0.16666666666666666,0.7095134613717159,0.16666666666666666,0.5805086490939044,0,0.2394471299748547,0.16666666666666666,0.3603957123038238,0,0.22972231856412031,0.6666666666666666,0.9209512919448538,0,0
S02001965,0,0.3264026227184122,0,0.34163388268651423,0,0.3365461633882686,0,0.39340687577529676,0,0.47876306928938506,0,0,0.25,0.6465257841573631,0,0
S02001966,0.3333333333333333,0.48945202087932493,0.3333333333333333,0.5160793496874291,0.3333333333333333,0.502765685283377,0,0.09393529885081184,0.3333333333333333,0.5693340073036374,0,0,0.3333333333333333,0.6092750005157935,0,0
S02001967,0.4,0.5285131344044885,0.4,0.594440193828105,0.4,0.6860602155733634,0,0.1987509899461737,0.2,0.5258345749607377,0.2,0.3877803728909113,0,0.6855776587605202,0,0
S02001968,0.2,0.4967854564855788,0.2,0.5943759219157015,0.4,0.4958258795468098,0,0.3999764617267677,0.2,0.6527178859492201,0.4,0.4575228321250353,0.2,0.7455316511314063,0,0
S02001969,0.4,0.46124031007751937,0.4,0.46801033591731267,0.4,0.46124031007751937,0.2,0.37517747858017136,0.2,0.4452386780905752,0,0.40226642186862505,0.2,0.6071963824289406,0,0
S02001970,0,0.05523089902975259,0,0.0689433980992084,0,0.07579964763393632,0,0,0,0.05523089902975259,0.2,0.14474304573314475,0.2,0.14474304573314475,0,0.06748430482145956
S02001971,0,0.04823813012549333,0,0.13212724221870345,0,0.016962871930612328,0,0.11983669321485121,0,0.1630184576843996,0,0,0.125,0.4241545151608252,0,0
S02001972,0.2857142857142857,0.496224151993475,0.2857142857142857,0.615979465527995,0.2857142857142857,0.4910463944729645,0.14285714285714285,0.27119800412608547,0.2857142857142857,0.761081418221945,0,0.019858465671928217,0.2857142857142857,0.6526263013961522,0,0
S02001973,0,0,0,0,0,0,0,0,0,0,0,0.08735426802299863,0,0.23104555506413088,0,0
S02001974,0.6666666666666666,0.9600873742183941,0.6666666666666666,0.9212534680525073,0.3333333333333333,0.9502401755766283,1,1,0.6666666666666666,0.8630026088036772,0,0.7504265186964263,0.6666666666666666,0.9600873742183941,0,0
S02001975,0.8,0.9587311301509588,0.8,0.9913834227787716,0.8,0.9179157643661927,1,1,0.8,0.9097526912092395,0,0.49938878950506854,1,1,0,0
S02001976,1,1,1,1,1,1,1,1,1,1,0.25,0.35800184059787693,0.75,0.9624129286133634,0,0
S02001977,0.5,0.7165651282356087,0.5,0.7231953401289786,0.5,0.7231953401289786,0.5,0.7015334779636838,0.75,0.8624179024636691,0,0.06095426312817616,0,0.6382938571725756,0,0
S02001978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005947182366396332,0.8333333333333334,0.8567269702640882
S02001979,0,0,0,0,0,0,0,0.07261421524096454,0,0,0,0.02827064383703412,0,0,0,0.0786368915515794
S02001980,0,0.14969070342877341,0,0.12042241074584657,0,0.08803138546259603,0.125,0.13862114193224312,0.125,0.13812115123439564,0.25,0.3623002362746739,0,0.09680378039478334,0.125,0.4369169875909285
S02001981,0,0,0,0.016258747056677608,0,0.039987729247504385,0,0,0,0,0,0.08430062238141035,0,0,0.5714285714285714,0.6535552018041322
S02001982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3251612903225806
S02001983,0,0,0,0,0,0,0,0,0,0,0,0.0069426152398871024,0,0,0.3333333333333333,0.49296331138287863
S02001984,0,0,0,0,0,0,0,0.032162888974260465,0,0,0,0,0,0.07345096317435924,0.5,0.48884254431699686
S02001985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.8984639936165969
S02001986,0,0.0602397211087754,0,0.09598636879969707,0,0.08407081956938983,0,0.0602397211087754,0,0.09598636879969707,0.2,0.34283904999412446,0,0.13247594302053817,0,0.1273028763921712
S02001987,0.14285714285714285,0.10620658749719919,0,0.09083458141207826,0.14285714285714285,0.10620658749719919,0,0.04555703621590385,0,0.0656803896364258,0,0.09586541976720873,0,0,0,0
S02001988,0,0.009349302824454762,0,0.062492708352934516,0,0,0,0.1510650509004008,0,0,0,0,0,0,0.8,0.8130139435109045
S02001989,0,0,0,0,0,0,0,0.018427059278935343,0,0,0,0.009104742581790502,0,0,0,0.04706875609007301
S02001990,0,0.11987987209402814,0,0.11987987209402814,0,0.027211995506006385,0,0.18607121251404374,0,0.12272577996715928,0,0.22578601676605306,0,0.17490104571774262,0,0
S02001991,0,0.047809087405250306,0,0.03916020727163718,0,0.043484647338443747,0,0.03916020727163718,0,0.017538006937604378,0,0.005752644426362889,0,0.03483576720483063,0,0.8266262686822834
S02001992,0,0,0,0,0,0,0,0,0,0,0,0.0423778294316232,0,0,0.3333333333333333,0.5786360617632409
S02001993,0,0,0,0,0,0,0,0,0,0,0,0.0652290247465324,0,0,0.3333333333333333,0.7429810098205116
S02001994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.42513019805886526
S02001995,0.2,0.24709109370027427,0.2,0.24709109370027427,0.2,0.23797869277281886,0.2,0.31435888887205055,0,0.12808356191371026,0.2,0.2844620910179278,0,0,0,0.07978692772818886
S02001996,0,0.15678882151331397,0,0.14441145045582582,0,0.12551792082367796,0.2,0.3498751162113033,0,0.15360289730389773,0,0.2345532629358791,0,0.18178569941859654,0,0.016069768409951845
S02001997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001998,0.16666666666666666,0.3644258492346404,0.16666666666666666,0.33623794296498216,0.16666666666666666,0.30854345774795555,0,0.3014579838540575,0.16666666666666666,0.29336600964562803,0.5,0.449203187250996,0.3333333333333333,0.4255897462780457,0,0.3032075644789264
S02001999,0,0,0,0,0,0,0,0,0,0,0.2,0.16299955096542434,0,0.03131307163283151,0,0
S02002000,0,0.39280469809125035,0,0.45940338080213067,0.16666666666666666,0.3206981152448022,0.16666666666666666,0.4788693868247093,0,0.24964188451525432,0.16666666666666666,0.46030496802754545,0,0.25945856777800436,0,0.14181253224239077
S02002001,0.2,0.38484154311011176,0.2,0.28142786873726366,0.2,0.3924151500245942,0.2,0.38088749912163583,0,0.3864429766003794,0.8,0.967324151500246,0.4,0.5568041599325416,0,0
S02002002,1,1,1,1,1,1,1,1,0.75,0.9845852668213457,1,1,0,0.5747343998046159,0,0.11957656612529
S02002003,0,0,0,0,0,0,0,0,0,0,0,0.0779400870869243,0,0,0,0.1318454478110828
S02002004,0,0.19687335245026807,0,0.13655470829529232,0,0.30141319582856485,0,0.08495248627309783,0,0.13655470829529232,0,0.2873513186827317,0,0,0.2,0.4083718029498373
S02002005,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.09763270107337156,0,0,0.6666666666666666,0.8111601235112483
S02002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8981676792500057
S02002007,0,0,0,0.011226024821361398,0,0,0,0,0,0,0,0.011226024821361398,0,0,0.75,0.7754795035727717
S02002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06568730478442358,0.75,0.9355825086843564
S02002009,0,0,0,0.008631785114717391,0,0,0,0,0,0,0,0.13789429505492884,0,0,0.4,0.3497481813094572
S02002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008883025505716787,1,1
S02002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044189941210334406,1,1
S02002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5793188094507518
S02002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.7885069528116008
S02002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.872845974046909
S02002015,0,0,0,0,0,0.023716014319102967,0,0,0,0,0,0,0,0,0.25,0.34838910091417413
S02002016,0,0.01913044664538484,0,0,0,0,0,0.08427737305939809,0,0,0,0,0,0.04705055796567624,0.2,0.8715307904286376
S02002017,0,0.07856988178319373,0,0.07856988178319373,0,0.07856988178319373,0,0.2061879263335072,0,0.06738997765594085,0.2857142857142857,0.32534475800498064,0,0.03909865837213193,0.14285714285714285,0.3628719498390637
S02002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.7401705126747755
S02002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.9239459791462541
S02002020,0.125,0.4171395842247896,0.25,0.422816377834831,0,0.3147420125517044,0.375,0.4677208137212951,0,0.2701206140350877,0.125,0.4857910783055199,0,0.08900923548709169,0,0.01789598488090143
S02002021,0.16666666666666666,0.27956652841342483,0.16666666666666666,0.2684216485507246,0.16666666666666666,0.28176547006102215,0,0.27927989130434777,0.16666666666666666,0.11118659420289854,0.3333333333333333,0.5187619183829137,0,0.039586908848207474,0,0.14292226830663615
S02002022,0.16666666666666666,0.2533912532527491,0,0.19361501840726214,0,0.2277733808204722,0.16666666666666666,0.3412850307587149,0,0.02967586430190307,0,0,0,0,1,1
S02002023,0,0.13566784069357896,0,0.1400312281652383,0,0.3122823653552738,0,0.031057052004163734,0,0,0,0.2591645396341028,0,0,0,0
S02002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.7698923581103629
S02002025,0,0,0,0,0,0.1344225949489107,0,0,0,0,0,0,0,0,0.3333333333333333,0.33528693528693526
S02002026,0,0.10651039811979202,0,0.06414162096716755,0,0.19347713838045721,0,0.07473381525532367,0,0,0,0,0,0,0.5,0.9192917171141657
S02002027,0.16666666666666666,0.41524593692821005,0.16666666666666666,0.3901017882128634,0.16666666666666666,0.42655180897027845,0.5,0.589509048695358,0.16666666666666666,0.2999730922398019,0.5,0.6834232821317096,0,0.04173162968771621,0,0
S02002028,0.2,0.3111033017325923,0.2,0.3592072572736188,0,0.23938950637463222,0.2,0.3592072572736188,0.2,0.2943625367767244,0.2,0.3365536122915986,0,0.1051748937561294,0,0.15724910101340306
S02002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S02002030,0,0.021987951807228907,0,0.027409638554216863,0,0.054518072289156616,0,0.011144578313253009,0,0.011144578313253009,0,0.011144578313253009,0,0,0.7142857142857143,0.6937751004016064
S02002031,0,0,0,0,0,0.012433052792654919,0,0.048063061249144265,0,0,0.5,0.5623565416985463,0,0,0,0
S02002032,0,0.14472434863594028,0,0.14750471344524452,0,0.20204892896894802,0,0.08160734161688209,0,0.10432728346546122,0.14285714285714285,0.20032710174227109,0,0,0,0.12177611702973444
S02002033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1444107200516629,1,1
S02002034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02002035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.42180958198507557
S02002036,0,0,0,0,0,0,0,0,0,0,0,0.01122365370199264,0,0,0.25,0.5659219678875891
S02002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9418184545871722
S02002038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058774676996031366,0,0
S02002039,0.16666666666666666,0.3203437932936097,0,0.30832985863585616,0.16666666666666666,0.4041252505144794,0,0.1908711851184311,0.16666666666666666,0.31391582713492133,0.16666666666666666,0.25102694123501956,0.16666666666666666,0.45614281679153157,0,0.04207701723001599
S02002040,0.625,0.7198372132253711,0.375,0.688795124831309,0.25,0.6831220479082322,0.25,0.7320909244264507,0.5,0.7576290485829958,0,0.11200868758434543,0.125,0.5713723009446693,0,0.11476130229419701
S02002041,0.42857142857142855,0.6769876086681902,0.42857142857142855,0.6736181770157447,0.2857142857142857,0.6732191049301193,0.2857142857142857,0.4536513660323621,0.5714285714285714,0.6846291213523663,0.14285714285714285,0.28345602168195966,0.14285714285714285,0.5344292982073338,0,0.19869425910401134
S02002042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02002043,0.125,0.18888451022175515,0.125,0.2535958587539286,0.125,0.36667055881523,0.125,0.08985024958402663,0.125,0.199178270134571,0.125,0.16742223000651932,0,0.24685173833085203,0,0
S02002044,0.16666666666666666,0.1067193675889328,0.16666666666666666,0.1067193675889328,0.16666666666666666,0.1067193675889328,0,0.0912731433326399,0,0.09632827127106303,0.16666666666666666,0.42441361556064067,0,0.1964901445808196,0,0.07339751924277095
S02002045,0.8333333333333334,0.957346051576415,0.6666666666666666,0.9154574487542031,0.8333333333333334,0.9856075634153547,0.16666666666666666,0.6535798196373049,0.6666666666666666,0.9476694945061128,0.3333333333333333,0.7153202774377805,0.5,0.826181431927855,0,0
S02002046,1,1,0.875,0.9810045799234177,1,1,0.375,0.697081505475529,1,1,0.625,0.7411549558632673,0.25,0.47423229972220127,0,0.1594274559437109
S02002047,0.5555555555555556,0.659418579358238,0.5555555555555556,0.6756455082294747,0.5555555555555556,0.6518779153608804,0.3333333333333333,0.5989410039717387,0.4444444444444444,0.6171751512563745,0.1111111111111111,0.08754783407316699,0.1111111111111111,0.5451835619969869,0.1111111111111111,0.3483271165822101
S02002048,0.3333333333333333,0.37141954609515476,0.3333333333333333,0.39010448559070804,0.3333333333333333,0.4243106380910725,0.3333333333333333,0.31043397968605724,0.3333333333333333,0.39010448559070804,0.1111111111111111,0.1794600767847597,0.1111111111111111,0.305216503863537,0,0
S02002049,0.42857142857142855,0.7972200881723733,0.42857142857142855,0.8212712896096068,0.7142857142857143,0.8680221494675381,0.5714285714285714,0.7010619688678241,0.5714285714285714,0.7859355608873969,0.14285714285714285,0.2272684293261787,0.14285714285714285,0.4627123051284172,0,0
S02002050,0.14285714285714285,0.7765782199491925,0.2857142857142857,0.8460831272312186,0.14285714285714285,0.769185402374744,0.14285714285714285,0.762155175308034,0.14285714285714285,0.7837091666013853,0,0.16137739628680461,0,0.6629894692077843,0,0
S02002051,0,0,0,0,0,0,0,0,0,0.010096418732782355,0,0,0,0.010096418732782355,1,1
S02002052,0,0.11545904496340183,0,0.08583339142558377,0,0.1836193795747647,0,0.18817776228651095,0,0.09028790519344716,0.2,0.34829487626350647,0,0.07955036598117811,0,0
S02002053,0,0.07153694957436578,0,0.05730860601261347,0,0.07865112135524194,0,0.09999363669787041,0,0.007509403546480377,0.16666666666666666,0.21110325518255607,0,0.021737747108232685,0,0.14398173025255234
S02002054,0,0.06142467259253639,0,0.04530542236036614,0,0.10519398063036596,0,0.23896196198093356,0,0.11373026552697911,0.25,0.27656217425089547,0,0,0,0
S02002055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33246493741517114
S02002056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8515123555840822
S02002057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990809607276517,0,0.276570025423595
S02002058,0,0.14452699408610128,0,0.1856572058418297,0,0.10339678233037283,0.25,0.2556828539330606,0,0.03141891175784808,0.25,0.5803887487546897,0,0.11425058821035672,0,0.20062000551116008
S02002059,0,0,0,0,0,0.05713143544397216,0,0.0935587475570255,0,0.008296546351596977,0,0.009737730459620864,0,0.15279694952780548,0,0
S02002060,0,0.10795406658238514,0,0.0322604076563089,0,0.059885332801029104,0.14285714285714285,0.280332468338989,0,0.07446048750194068,0,0,0,0.10148546144121365,0,0.46693947257524343
S02002061,0,0.037658304466048335,0,0.07506192498230713,0,0.054946548962640125,0,0.164658993556077,0,0.018540246582485924,0.14285714285714285,0.3513358103326256,0,0,0,0
S02002062,0,0,0,0,0,0,0,0.004759698899826282,0,0,0,0,0,0,0.1111111111111111,0.4617099929905829
S02002063,0,0,0,0,0,0,0,0,0,0,0,0.05463508198835185,0,0,0,0.25467322860028796
S02002064,0,0,0,0,0,0,0,0.1410803991151258,0,0,0,0.4268820859065351,0,0,0,0.2894471840722647
S02002065,0,0.17755747906899846,0,0.1815748143074761,0,0.12769150833106996,0,0.4012605835882053,0,0.12431656885089094,0.2,0.4791132812961278,0,0.08578345122397645,0,0.29821215592267625
S02002066,0.75,0.7206338270754392,0.5,0.7108852910781949,0.75,0.7206338270754392,0.5,0.7513198687383287,0.25,0.6873198324781985,1,1,0,0.18181373171129683,0,0
S02002067,0,0,0,0,0,0,0,0.007660324413113402,0,0,0,0,0,0,0.2857142857142857,0.723532270207378
S02002068,0,0.3124255540166204,0,0.28558604570637114,0,0.18958881578947365,0.75,0.8663227146814405,0,0,0,0.27033327562326864,0,0.24307479224376727,0,0.014358552631578928
S02002069,0,0.4510190467427309,0,0.40738751380198746,0,0.4162587412587412,0.3333333333333333,0.6009465863084285,0,0.26151718347442027,0.16666666666666666,0.20541958041958042,0,0.13585813857195433,0,0.11667797662863451
S02002070,0,0.03308566269139608,0,0.03573856012439961,0,0.007505360972122935,0,0.3598447512634338,0,0.043057070840073715,0,0.3995278582446108,0,0.05491391093889118,0,0.075972185646389
S02002071,0,0.30404275170357037,0,0.30404275170357037,0,0.2695998067343096,0.3333333333333333,0.4887039536162343,0,0.24392879158961026,0,0.21338364905616364,0,0.1321195914763166,0,0
S02002072,0,0.281783739504403,0,0.4401612006670372,0,0.2334805886311108,0,0.3390282613147655,0,0.22159459933881395,0,0.4026864339837921,0,0.16241332904245048,0,0
S02002073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.619951923076923
S02002074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5212422558045278
S02002075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8137820512820513
S02002076,0,0.026089079557741254,0,0.009012591119946973,0,0.02303547138223291,0,0.20905444525827488,0,0,0.2,0.420459697952635,0,0,0,0
S02002077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38289450408260167
S02002078,0,0.037503298204224794,0,0.14461034627264116,0,0.14461034627264116,0,0.11122475903707954,0,0,0,0.19298452560182525,0,0.052824038864486486,0,0.13262428409567117
