lsoa_code,"IMD Deciles, 1: most deprived, 10: least deprived"
E01026096,7
E01026097,2
E01026098,6
E01026099,2
E01026100,6
E01026101,2
E01026102,3
E01026103,2
E01026104,3
E01026105,4
E01026106,8
E01026107,5
E01026108,2
E01026109,1
E01026110,2
E01026111,2
E01026112,1
E01026113,2
E01026114,1
E01026115,1
E01026116,2
E01026117,3
E01026118,9
E01026119,9
E01026120,6
E01026121,4
E01026122,3
E01026123,3
E01026124,3
E01026125,4
E01026126,1
E01026127,1
E01026128,6
E01026129,1
E01026130,7
E01026131,3
E01026132,5
E01026133,5
E01026134,3
E01026135,6
E01026136,9
E01026137,7
E01026138,8
E01026139,9
E01026140,4
E01026141,8
E01026142,2
E01026143,6
E01026144,5
E01026145,7
E01026146,4
E01026147,7
E01026148,5
E01026149,1
E01026150,1
E01026151,6
E01026152,1
E01026153,7
E01026154,2
E01026155,8
E01026156,2
E01026157,1
E01026158,6
E01026159,6
E01026160,8
E01026161,2
E01026162,5
E01026163,7
E01026164,9
E01026165,2
E01026166,2
E01026167,8
E01026168,1
E01026169,3
E01026170,2
E01026171,8
E01026172,2
E01026173,1
E01026174,4
E01026175,2
E01026176,1
E01026177,3
E01026178,4
E01026179,7
E01026180,4
E01026182,9
E01026183,3
E01026184,10
E01026185,8
E01026186,10
E01026187,10
E01026188,8
E01026189,10
E01026190,4
E01026191,7
E01026192,5
E01026193,7
E01026194,9
E01026195,9
E01026196,9
E01026197,9
E01026198,10
E01026199,6
E01026200,8
E01026201,5
E01026202,8
E01026203,10
E01026204,10
E01026205,6
E01026206,10
E01026207,3
E01026208,7
E01026209,9
E01026210,6
E01026211,9
E01026212,8
E01026213,5
E01026214,9
E01026215,9
E01026218,7
E01026219,8
E01026220,6
E01026221,5
E01026222,8
E01026223,9
E01026224,4
E01026225,9
E01026226,9
E01026227,4
E01026228,8
E01026229,9
E01026230,4
E01026231,9
E01026232,5
E01026233,10
E01026234,9
E01026235,3
E01026236,7
E01026237,8
E01026238,8
E01026239,6
E01026240,7
E01026241,5
E01026242,7
E01026243,5
E01026244,6
E01026245,4
E01026246,3
E01026247,6
E01026248,3
E01026249,5
E01026250,4
E01026251,7
E01026252,7
E01026253,4
E01026254,4
E01026255,6
E01026256,4
E01026257,6
E01026258,8
E01026259,4
E01026260,6
E01026262,8
E01026263,9
E01026264,6
E01026265,6
E01026266,6
E01026267,8
E01026268,4
E01026269,9
E01026270,3
E01026271,4
E01026272,7
E01026273,9
E01026274,9
E01026275,7
E01026276,5
E01026277,2
E01026278,4
E01026279,5
E01026280,4
E01026281,7
E01026282,6
E01026283,5
E01026284,6
E01026285,4
E01026286,5
E01026287,5
E01026288,4
E01026289,9
E01026290,5
E01026291,8
E01026292,9
E01026293,9
E01026294,10
E01026296,8
E01026297,7
E01026298,5
E01026299,7
E01026300,10
E01026301,10
E01026302,10
E01026303,10
E01026304,9
E01026305,10
E01026306,6
E01026307,10
E01026308,1
E01026309,6
E01026310,3
E01026311,3
E01026312,2
E01026313,8
E01026314,8
E01026315,6
E01026316,6
E01026317,4
E01026318,4
E01026319,8
E01026320,10
E01026321,9
E01026322,8
E01026323,4
E01026324,10
E01026325,3
E01026326,6
E01026327,4
E01026328,2
E01026329,7
E01026330,7
E01026331,6
E01026332,6
E01026333,7
E01026334,9
E01026335,8
E01026336,4
E01026337,9
E01026338,7
E01026339,6
E01026340,7
E01026341,7
E01026342,9
E01026343,4
E01026344,7
E01026345,5
E01026346,9
E01026347,9
E01026348,7
E01026349,6
E01026350,7
E01026351,7
E01026352,10
E01026353,3
E01026354,9
E01026355,9
E01026356,10
E01026357,10
E01026358,10
E01026359,10
E01026360,9
E01026361,6
E01026362,10
E01026363,8
E01026364,10
E01026365,8
E01026366,4
E01026367,4
E01026368,8
E01026369,7
E01026370,9
E01026371,9
E01026372,8
E01026373,5
E01026374,1
E01026375,1
E01026376,2
E01026377,3
E01026378,2
E01026379,2
E01026380,6
E01026381,2
E01026382,2
E01026383,1
E01026384,1
E01026385,4
E01026386,3
E01026387,6
E01026388,7
E01026389,4
E01026390,5
E01026391,6
E01026392,7
E01026393,10
E01026394,8
E01026395,10
E01026396,9
E01026397,7
E01026398,7
E01026399,6
E01026400,8
E01026401,9
E01026402,9
E01026403,5
E01026404,6
E01026405,9
E01026406,9
E01026407,5
E01026408,6
E01026409,5
E01026410,5
E01026411,6
E01026412,7
E01026413,10
E01026414,5
E01026415,3
E01026416,4
E01026419,5
E01026420,7
E01026421,7
E01026422,9
E01026423,5
E01026424,6
E01026425,2
E01026426,3
E01026427,7
E01026428,5
E01026429,4
E01026430,5
E01026431,5
E01026432,8
E01026433,5
E01026434,7
E01026435,5
E01026436,7
E01026437,6
E01026438,5
E01026439,8
E01026440,6
E01026441,6
E01026442,5
E01026443,5
E01026444,4
E01026445,5
E01026446,6
E01026447,3
E01026448,9
E01026449,6
E01026450,8
E01026451,6
E01026452,6
E01026453,3
E01026454,9
E01026455,2
E01026456,7
E01026457,6
E01026458,3
E01026459,3
E01026461,8
E01026462,6
E01026464,5
E01026465,3
E01026466,5
E01026467,1
E01026468,4
E01026469,7
E01026470,8
E01026471,7
E01026472,8
E01026473,8
E01026474,4
E01026475,6
E01026476,3
E01026477,2
E01026478,2
E01026479,6
E01026480,8
E01026481,5
E01026483,3
E01026484,6
E01026485,5
E01026486,6
E01026487,5
E01026488,2
E01026489,6
E01026490,7
E01026491,5
E01026492,6
E01026493,5
E01026494,6
E01026495,4
E01026496,6
E01026497,9
E01026498,6
E01026499,4
E01026500,8
E01026501,5
E01026502,8
E01026503,9
E01026504,7
E01026505,5
E01026506,10
E01026507,10
E01026508,7
E01026509,9
E01026510,10
E01026511,4
E01026512,5
E01026513,9
E01026514,7
E01026515,7
E01026516,5
E01026517,7
E01026518,8
E01026519,8
E01026520,6
E01026521,10
E01026522,4
E01026523,4
E01026524,7
E01026525,5
E01026526,7
E01026527,9
E01026528,7
E01026529,5
E01026530,8
E01026531,8
E01026532,7
E01026533,6
E01026534,6
E01026535,6
E01026536,7
E01026537,9
E01026538,5
E01026539,5
E01026540,10
E01026541,6
E01026542,8
E01026543,9
E01026544,9
E01026545,7
E01026546,9
E01026547,7
E01026548,9
E01026549,6
E01026550,9
E01026551,8
E01026552,10
E01026553,6
E01026554,9
E01026555,6
E01026556,7
E01026557,9
E01026558,9
E01026559,8
E01026560,8
E01026561,9
E01026562,10
E01026563,9
E01026564,8
E01026565,6
E01026566,8
E01026567,10
E01026568,10
E01026569,6
E01026570,9
E01026571,8
E01026572,10
E01026573,5
E01026574,10
E01026575,5
E01026576,9
E01026577,8
E01026578,8
E01026579,7
E01026580,6
E01026581,9
E01026582,9
E01026583,5
E01026584,7
E01026585,5
E01026586,3
E01026587,8
E01026588,7
E01026589,5
E01026590,6
E01026591,5
E01026592,2
E01026593,7
E01026594,5
E01026595,1
E01026596,2
E01026597,1
E01026598,1
E01026599,1
E01026600,2
E01026601,2
E01026602,3
E01026603,1
E01026604,1
E01026605,6
E01026606,4
E01026607,2
E01026608,6
E01026609,4
E01026610,4
E01026611,5
E01026612,6
E01026613,6
E01026614,3
E01026615,6
E01026616,6
E01026617,3
E01026618,5
E01026619,1
E01026620,1
E01026621,3
E01026622,1
E01026623,1
E01026624,1
E01026625,1
E01026626,1
E01026627,6
E01026628,4
E01026629,6
E01026630,2
E01026631,3
E01026632,3
E01026633,2
E01026634,2
E01026635,1
E01026636,4
E01026637,6
E01026638,4
E01026639,3
E01026640,3
E01026641,1
E01026642,7
E01026643,4
E01026644,10
E01026645,4
E01026646,4
E01026647,5
E01026648,4
E01026649,6
E01026650,5
E01026651,5
E01026652,3
E01026653,8
E01026654,5
E01026655,7
E01026656,4
E01026659,3
E01026660,4
E01026661,4
E01026662,2
E01026663,3
E01026664,6
E01026665,3
E01026666,1
E01026667,4
E01026668,4
E01026669,6
E01026670,3
E01026671,8
E01026672,6
E01026673,7
E01026674,5
E01026675,6
E01026676,5
E01026677,4
E01026678,6
E01026679,5
E01026680,1
E01026681,5
E01026682,6
E01026683,3
E01026684,3
E01026685,3
E01026686,6
E01026687,1
E01026688,1
E01026689,2
E01026690,1
E01026691,9
E01026692,9
E01026693,5
E01026694,3
E01026695,4
E01026696,3
E01026697,4
E01026698,3
E01026699,1
E01026700,2
E01026701,6
E01026702,4
E01026703,5
E01026704,1
E01026705,4
E01026706,4
E01026707,5
E01026708,9
E01026709,10
E01026710,7
E01026711,2
E01026712,5
E01026713,4
E01026714,9
E01026715,5
E01026716,2
E01026717,2
E01026718,5
E01026719,3
E01026720,4
E01026721,3
E01026722,6
E01026723,7
E01026724,5
E01026725,5
E01026726,5
E01026727,5
E01026728,5
E01026729,5
E01026730,6
E01026731,5
E01026732,4
E01026733,4
E01026734,2
E01026735,3
E01026736,3
E01026737,5
E01026738,5
E01026739,5
E01026740,3
E01026741,4
E01026742,9
E01026743,4
E01026744,4
E01026745,5
E01026746,7
E01026747,4
E01026748,7
E01026749,4
E01026750,3
E01026751,5
E01026752,4
E01026753,2
E01026754,7
E01026755,6
E01026756,4
E01026757,6
E01026758,6
E01026759,4
E01026760,6
E01026761,5
E01026762,4
E01026763,3
E01026764,6
E01026765,4
E01026766,5
E01026767,6
E01026768,5
E01026769,6
E01026770,5
E01026771,6
E01026772,8
E01026773,6
E01026774,6
E01026775,3
E01026776,5
E01026777,5
E01026778,7
E01026779,3
E01026780,4
E01026781,6
E01026782,3
E01026783,5
E01026784,4
E01026785,6
E01026786,3
E01026787,4
E01026788,5
E01026789,4
E01026790,5
E01026791,2
E01026792,3
E01026793,1
E01026794,4
E01026796,2
E01026797,6
E01026798,2
E01026799,3
E01026800,1
E01026801,7
E01026802,3
E01026803,2
E01026804,4
E01026805,2
E01026806,4
E01026807,4
E01026808,1
E01026809,1
E01026810,7
E01026811,10
E01026812,10
E01026813,10
E01026814,4
E01026815,10
E01026816,5
E01026817,3
E01026818,2
E01026819,1
E01026820,2
E01026821,2
E01026822,2
E01026823,4
E01026824,1
E01026825,3
E01026826,1
E01026827,1
E01026828,2
E01026829,2
E01026830,1
E01026831,4
E01026832,1
E01026833,1
E01026834,2
E01026835,8
E01026836,10
E01026837,6
E01026838,10
E01026839,9
E01026840,8
E01026841,4
E01026842,6
E01026843,3
E01026844,2
E01026845,5
E01026846,4
E01026848,1
E01026849,8
E01026850,4
E01026852,9
E01026853,3
E01026855,8
E01026856,8
E01026857,9
E01026858,2
E01026859,4
E01026860,10
E01026861,3
E01026862,6
E01026863,6
E01026864,4
E01026865,2
E01026866,4
E01026867,1
E01026868,1
E01026869,1
E01026870,6
E01026871,9
E01026872,6
E01026873,5
E01026874,4
E01026875,9
E01026876,7
E01026877,5
E01026878,5
E01026879,5
E01026880,8
E01026881,7
E01026882,10
E01026883,7
E01026884,4
E01026885,7
E01026886,6
E01026887,6
E01026888,4
E01026889,7
E01026891,5
E01026892,5
E01026893,7
E01026894,4
E01026895,8
E01026896,6
E01026897,7
E01026898,4
E01026899,6
E01026900,6
E01026901,9
E01026902,6
E01026903,7
E01026904,7
E01026905,4
E01026906,10
E01026907,10
E01026908,10
E01026909,5
E01026910,7
E01026911,5
E01026912,8
E01026913,8
E01026914,7
E01026915,10
E01026916,9
E01026917,8
E01026918,8
E01026919,7
E01026920,6
E01026921,8
E01026922,6
E01026924,6
E01026925,4
E01026926,10
E01026927,10
E01026928,7
E01026929,8
E01026930,8
E01026931,8
E01026932,8
E01026933,9
E01026934,7
E01026935,5
E01026936,9
E01026937,7
E01026938,8
E01026939,7
E01026940,5
E01026941,7
E01026942,9
E01026943,4
E01026944,6
E01026945,10
E01026946,9
E01026947,6
E01026948,7
E01026949,2
E01026950,1
E01026951,2
E01026952,4
E01026953,5
E01026954,2
E01026955,9
E01026956,4
E01026957,2
E01026958,3
E01026959,3
E01026960,1
E01026961,2
E01026962,3
E01026963,2
E01026965,1
E01026966,2
E01026967,3
E01026968,1
E01026969,3
E01026970,5
E01026971,5
E01026972,3
E01026973,5
E01026974,6
E01026975,2
E01026976,3
E01026977,8
E01026978,7
E01026979,8
E01026980,8
E01026981,5
E01026982,3
E01026983,3
E01026984,3
E01026985,5
E01026986,6
E01026987,7
E01026988,4
E01026989,6
E01026990,9
E01026991,7
E01026992,3
E01026993,8
E01026994,7
E01026997,9
E01026998,9
E01026999,7
E01027000,8
E01027001,10
E01027002,9
E01027003,9
E01027004,8
E01027005,6
E01027006,9
E01027007,4
E01027008,8
E01027009,3
E01027010,7
E01027011,6
E01027012,4
E01027013,1
E01027014,10
E01027015,10
E01027016,9
E01027017,5
E01027018,9
E01027019,7
E01027020,9
E01027021,9
E01027022,8
E01027023,8
E01027024,7
E01027025,6
E01027026,8
E01027027,10
E01027028,8
E01027029,6
E01027030,6
E01027031,7
E01027032,6
E01027033,7
E01027034,6
E01027035,3
E01027037,10
E01027038,3
E01027039,6
E01027040,8
E01027041,2
E01027042,9
E01027043,7
E01027044,8
E01027045,6
E01027046,10
E01027047,6
E01027048,10
E01027049,10
E01027050,8
E01027051,6
E01027052,9
E01027053,9
E01027054,8
E01027055,7
E01027056,3
E01027057,6
E01027058,3
E01027059,5
E01027060,3
E01027061,5
E01027062,6
E01027063,9
E01027064,8
E01027065,3
E01027066,8
E01027067,10
E01027068,10
E01027069,4
E01027070,8
E01027071,8
E01027072,2
E01027073,6
E01027074,9
E01027075,10
E01027076,8
E01027077,10
E01027078,6
E01027079,6
E01027080,9
E01027081,3
E01027082,3
E01027083,1
E01027084,9
E01027085,6
E01027086,10
E01027087,8
E01027088,9
E01027089,7
E01027090,6
E01027091,4
E01027092,5
E01027094,9
E01027095,6
E01027096,8
E01027097,8
E01027098,8
E01027099,9
E01027100,6
E01027101,8
E01027102,7
E01027103,8
E01027104,3
E01027105,2
E01027106,3
E01027107,8
E01027108,9
E01027109,6
E01027110,1
E01027111,3
E01027112,3
E01027113,5
E01027114,5
E01027115,9
E01027116,9
E01027117,7
E01027119,4
E01027120,9
E01027121,10
E01027122,9
E01027123,5
E01027124,3
E01027125,10
E01027126,5
E01027127,1
E01027128,2
E01027129,7
E01027130,4
E01027131,1
E01027132,6
E01027133,5
E01027134,5
E01027135,7
E01027136,5
E01027137,3
E01027138,5
E01027139,6
E01027140,1
E01027141,8
E01027142,4
E01027143,7
E01027144,9
E01027145,5
E01027146,8
E01027147,3
E01027148,9
E01027149,7
E01027151,2
E01027152,3
E01027153,1
E01027154,3
E01027155,2
E01027156,2
E01027158,5
E01027159,7
E01027160,8
E01027161,2
E01027162,7
E01027163,10
E01027164,8
E01027165,10
E01027166,9
E01027167,9
E01027168,1
E01027169,6
E01027170,2
E01027171,3
E01027172,7
E01027173,3
E01027174,8
E01027175,3
E01027176,6
E01027177,1
E01027178,2
E01027179,5
E01027180,3
E01027181,8
E01027182,6
E01027183,5
E01027184,3
E01027185,3
E01027186,8
E01027187,4
E01027188,3
E01027189,4
E01027190,6
E01027191,3
E01027192,5
E01027193,8
E01027194,8
E01027195,2
E01027196,3
E01027197,3
E01027198,2
E01027199,1
E01027200,1
E01027201,9
E01027202,7
E01027203,10
E01027204,8
E01027205,10
E01027206,10
E01027207,7
E01027208,9
E01027209,8
E01027210,7
E01027211,9
E01027212,8
E01027213,5
E01027214,2
E01027215,5
E01027216,8
E01027217,8
E01027218,8
E01027219,7
E01027220,6
E01027221,7
E01027222,9
E01027223,4
E01027224,3
E01027225,4
E01027226,2
E01027227,3
E01027228,3
E01027229,2
E01027230,2
E01027231,1
E01027232,6
E01027233,3
E01027234,6
E01027235,1
E01027236,5
E01027237,6
E01027238,4
E01027239,1
E01027240,3
E01027241,2
E01027242,2
E01027243,2
E01027244,1
E01027245,4
E01027246,2
E01027247,5
E01027248,2
E01027249,2
E01027250,8
E01027252,4
E01027253,8
E01027254,9
E01027255,9
E01027256,9
E01027257,1
E01027258,10
E01027259,7
E01027260,8
E01027261,8
E01027262,7
E01027263,9
E01027264,9
E01027265,10
E01027266,10
E01027267,9
E01027268,10
E01027269,6
E01027270,10
E01027271,10
E01027272,10
E01027273,8
E01027274,10
E01027275,10
E01027276,10
E01027277,7
E01027279,8
E01027280,10
E01027281,8
E01027282,7
E01027283,10
E01027284,9
E01027285,8
E01027286,9
E01027287,10
E01027288,9
E01027289,9
E01027290,9
E01027291,10
E01027292,6
E01027293,10
E01027294,9
E01027295,10
E01027296,8
E01027297,8
E01027298,10
E01027299,7
E01027300,10
E01027301,9
E01027302,5
E01027303,9
E01027304,8
E01027305,7
E01027306,7
E01027307,10
E01027308,8
E01027309,7
E01027310,1
E01027311,6
E01027312,3
E01027313,4
E01027314,3
E01027315,4
E01027316,5
E01027317,3
E01027318,1
E01027319,3
E01027320,4
E01027321,7
E01027322,9
E01027323,7
E01027324,10
E01027325,8
E01027326,6
E01027327,4
E01027328,4
E01027329,8
E01027330,3
E01027331,2
E01027332,8
E01027333,10
E01027334,1
E01027335,7
E01027336,3
E01027337,7
E01027338,7
E01027339,2
E01027340,2
E01027341,2
E01027342,2
E01027343,7
E01027344,7
E01027345,9
E01027346,8
E01027347,9
E01027348,8
E01027349,2
E01027350,4
E01027351,2
E01027352,4
E01027353,7
E01027354,7
E01027355,10
E01027356,8
E01027357,10
E01027358,6
E01027359,3
E01027361,4
E01027362,4
E01027363,1
E01027364,7
E01027365,5
E01027366,6
E01027367,9
E01027368,5
E01027369,9
E01027370,9
E01027371,6
E01027372,7
E01027373,4
E01027374,4
E01027375,4
E01027376,4
E01027377,5
E01027378,7
E01027379,9
E01027380,3
E01027381,3
E01027382,4
E01027383,6
E01027384,6
E01027385,3
E01027386,5
E01027387,4
E01027388,3
E01027389,4
E01027390,7
E01027391,2
E01027392,1
E01027393,1
E01027394,5
E01027395,2
E01027396,3
E01027397,2
E01027398,2
E01027399,9
E01027400,10
E01027401,10
E01027402,10
E01027403,10
E01027404,7
E01027405,8
E01027406,8
E01027407,8
E01027408,4
E01027409,5
E01027410,10
E01027411,3
E01027412,1
E01027413,4
E01027414,2
E01027415,1
E01027416,1
E01027417,7
E01027418,7
E01027419,6
E01027420,8
E01027421,3
E01027422,1
E01027423,2
E01027424,1
E01027425,6
E01027426,1
E01027427,1
E01027428,6
E01027429,1
E01027430,2
E01027431,1
E01027432,3
E01027433,4
E01027434,6
E01027435,4
E01027436,4
E01027437,9
E01027438,7
E01027439,9
E01027440,7
E01027441,5
E01027442,4
E01027443,2
E01027444,3
E01027445,4
E01027446,8
E01027447,6
E01027448,5
E01027449,9
E01027450,7
E01027451,1
E01027452,5
E01027453,5
E01027455,10
E01027456,10
E01027457,7
E01027458,10
E01027460,10
E01027461,3
E01027462,3
E01027463,9
E01027464,10
E01027465,9
E01027466,6
E01027468,10
E01027469,10
E01027471,10
E01027472,6
E01027473,7
E01027474,5
E01027475,6
E01027476,6
E01027477,5
E01027478,7
E01027479,6
E01027480,5
E01027481,9
E01027482,9
E01027483,6
E01027484,6
E01027485,4
E01027486,7
E01027487,5
E01027488,6
E01027489,8
E01027490,6
E01027491,9
E01027492,10
E01027493,2
E01027494,10
E01027495,8
E01027496,7
E01027497,9
E01027498,4
E01027499,8
E01027500,5
E01027501,7
E01027502,9
E01027503,5
E01027504,8
E01027505,7
E01027506,5
E01027507,9
E01027508,8
E01027509,9
E01027510,7
E01027511,6
E01027512,3
E01027513,10
E01027514,7
E01027515,4
E01027516,5
E01027517,5
E01027518,1
E01027519,1
E01027520,10
E01027521,9
E01027522,2
E01027523,4
E01027524,5
E01027525,3
E01027526,9
E01027527,1
E01027528,2
E01027529,4
E01027530,2
E01027531,3
E01027532,6
E01027533,1
E01027534,2
E01027535,8
E01027536,6
E01027537,3
E01027538,9
E01027539,1
E01027540,1
E01027541,2
E01027542,1
E01027543,1
E01027544,3
E01027545,1
E01027546,1
E01027549,8
E01027550,3
E01027551,2
E01027552,2
E01027553,5
E01027554,7
E01027555,10
E01027556,8
E01027557,6
E01027558,8
E01027559,6
E01027560,6
E01027561,10
E01027562,6
E01027563,8
E01027564,5
E01027565,10
E01027566,8
E01027567,9
E01027568,8
E01027569,7
E01027570,6
E01027571,7
E01027572,6
E01027573,6
E01027574,9
E01027575,9
E01027576,10
E01027577,9
E01027578,6
E01027579,2
E01027580,2
E01027581,4
E01027582,5
E01027583,9
E01027584,6
E01027585,7
E01027586,8
E01027587,7
E01027588,9
E01027589,9
E01027590,5
E01027591,8
E01027592,7
E01027593,7
E01027594,5
E01027595,10
E01027596,10
E01027597,9
E01027598,10
E01027599,5
E01027600,7
E01027601,7
E01027603,8
E01027604,7
E01027605,8
E01027606,10
E01027607,10
E01027608,5
E01027609,4
E01027610,6
E01027611,7
E01027612,3
E01027613,6
E01027614,10
E01027615,10
E01027616,6
E01027617,8
E01027618,10
E01027619,9
E01027620,8
E01027621,8
E01027622,7
E01027623,10
E01027624,10
E01027625,4
E01027626,7
E01027627,7
E01027628,6
E01027629,3
E01027630,5
E01027631,9
E01027632,9
E01027633,7
E01027634,8
E01027635,8
E01027636,6
E01027637,6
E01027638,10
E01027639,10
E01027640,8
E01027641,10
E01027642,9
E01027643,7
E01027644,8
E01027645,8
E01027646,7
E01027647,7
E01027648,6
E01027649,5
E01027650,7
E01027651,3
E01027652,9
E01027653,8
E01027654,10
E01027655,10
E01027656,8
E01027657,7
E01027658,7
E01027659,6
E01027660,10
E01027661,7
E01027662,10
E01027663,10
E01027664,8
E01027665,9
E01027666,7
E01027667,7
E01027668,8
E01027669,6
E01027670,10
E01027671,10
E01027672,9
E01027673,7
E01027674,10
E01027675,10
E01027676,5
E01027677,8
E01027678,5
E01027679,9
E01027680,7
E01027681,7
E01027682,8
E01027683,10
E01027684,7
E01027685,8
E01027686,6
E01027687,9
E01027688,8
E01027689,6
E01027690,9
E01027691,8
E01027692,6
E01027693,8
E01027694,8
E01027695,8
E01027696,7
E01027697,10
E01027698,10
E01027699,10
E01027700,10
E01027701,6
E01027702,8
E01027703,6
E01027704,9
E01027705,6
E01027706,5
E01027707,7
E01027708,9
E01027709,10
E01027710,4
E01027711,5
E01027712,10
E01027713,7
E01027714,9
E01027715,10
E01027716,10
E01027717,10
E01027718,10
E01027719,10
E01027720,6
E01027721,10
E01027722,10
E01027723,4
E01027724,7
E01027725,9
E01027726,6
E01027727,7
E01027728,7
E01027729,5
E01027730,10
E01027731,10
E01027732,10
E01027733,10
E01027734,6
E01027735,6
E01027736,6
E01027737,9
E01027738,7
E01027739,7
E01027740,1
E01027741,6
E01027742,7
E01027743,7
E01027744,6
E01027745,9
E01027746,8
E01027747,9
E01027748,8
E01027749,3
E01027750,8
E01027751,9
E01027752,6
E01027753,8
E01027754,8
E01027756,7
E01027758,6
E01027759,8
E01027760,7
E01027761,8
E01027762,7
E01027763,6
E01027764,6
E01027765,9
E01027766,7
E01027767,9
E01027768,10
E01027769,6
E01027770,6
E01027771,8
E01027772,7
E01027773,5
E01027774,6
E01027775,6
E01027776,5
E01027777,5
E01027778,5
E01027779,4
E01027780,6
E01027781,7
E01027782,9
E01027783,8
E01027784,6
E01027785,5
E01027786,10
E01027787,4
E01027788,7
E01027789,5
E01027790,6
E01027791,9
E01027792,9
E01027793,5
E01027794,9
E01027795,4
E01027796,5
E01027797,6
E01027798,5
E01027799,7
E01027800,5
E01027801,8
E01027802,5
E01027803,4
E01027804,1
E01027805,1
E01027806,1
E01027807,5
E01027808,8
E01027809,6
E01027810,3
E01027811,4
E01027812,2
E01027813,4
E01027814,7
E01027815,8
E01027816,7
E01027817,1
E01027818,4
E01027819,1
E01027820,1
E01027821,6
E01027822,5
E01027823,5
E01027824,2
E01027825,2
E01027826,5
E01027827,2
E01027828,5
E01027829,5
E01027830,3
E01027831,5
E01027832,4
E01027833,3
E01027834,6
E01027835,5
E01027836,8
E01027837,2
E01027838,8
E01027839,8
E01027840,4
E01027841,4
E01027842,5
E01027843,4
E01027844,9
E01027845,9
E01027846,2
E01027847,1
E01027848,8
E01027849,6
E01027850,2
E01027851,5
E01027852,2
E01027853,3
E01027854,2
E01027855,10
E01027856,8
E01027857,5
